DD2[][0],DD2[][1],DD2[][2],DD2[][3],DD2[][4],DD2[][5],DD2[][6],DD2[][7],DD2[][8],DD2[][9],DD2[][10],DD2[][11],DD2[][12],DD2[][13],DD2[][14],DD2[][15],DD2[][16],DD2[][17],DD2[][18],DD2[][19],DD2[][20],DD2[][21],DD2[][22],DD2[][23],DD2[][24],DD2[][25],DD2[][26],DD2[][27],DD2[][28],DD2[][29],DD2[][30],DD2[][31],DD2[][32],DD2[][33],DD2[][34],DD2[][35],DD2[][36],DD2[][37],DD2[][38],DD2[][39],DD2[][40],DD2[][41],DD2[][42],DD2[][43],DD2[][44],DD2[][45],DD2[][46],DD2[][47],DD2[][48],DD2[][49]
0.154459,0.774503,0.987445,0.64521,0.334216,0.135802,0.185442,0.324241,0.175494,0.0516659,0.240545,0.455556,0.588858,0.54662,0.229388,0.829,0.651141,0.73266,0.135927,0.339511,0.156788,0.22538,0.00372855,0.353595,0.28125,0.212655,0.301628,0.280443,0.176594,0.236648,0.236842,0.102869,0.231502,0.0472973,0.239298,0.222617,0.00773193,0.2598,0.0465313,0.108394,0.571967,0.321363,0.468379,0.324253,0.44308,0.44985,0.517597,,,
0.191083,0.834193,1.11802,0.712575,0.305077,0.11214,0.180243,0.259764,0.220166,0.102849,0.227433,0.595425,0.592201,0.636364,0.315918,0.886,0.723384,0.723473,0.18627,0.322832,0.0849096,0.114343,0.0551827,0.239437,0.301136,0.277234,0.260497,0.180074,0.213735,0.162695,0.206539,0.139258,0.235897,0.117117,0.18386,0.145648,0.0170103,0.138355,-0.0575296,0.113681,0.674477,0.442273,0.716403,0.478032,0.314079,0.347147,0.434069,,,
0.27707,0.635225,0.978657,0.598803,0.183223,0.179012,0.032929,0.185369,0.174218,0.0111058,0.177005,0.622222,0.566574,0.505827,0.542857,0.976,0.636882,0.588424,0.216476,0.201631,0.0458176,0.118308,0.117822,0.117124,0.204546,0.257665,0.219366,0.115867,0.255781,0.131471,0.264753,0.148356,0.282051,0.0375375,0.145965,0.10598,0.120103,0.145273,-0.0414551,0.0244546,0.685356,0.465,0.809289,0.577329,0.1716,0.251051,0.364148,,,
0.248408,0.553427,0.697426,0.288922,0.157174,0.271605,-1.25e-07,0.0923744,0.152521,0.239015,0.198185,0.655556,0.636769,0.506993,0.531429,0.713,0.664449,0.578319,0.206407,0.230171,-0.037831,0.113682,0.157345,0.0422535,0.275568,0.165688,0.155956,0.162362,0.266994,0.0772392,0.195375,0.145557,0.0974359,0.0495496,0.0301753,0.081113,0.158247,0.0545736,0.036379,0.0508921,0.598327,0.395,0.896245,0.700352,0.105415,0.212613,0.30596,,,
0.282643,0.28224,0.492781,0.261976,0.154525,0.171811,-0.0450606,0.210167,0.212508,0.393529,0.326273,0.586274,0.585515,0.55711,0.453061,0.588,0.675856,0.48553,0.396797,0.166049,0.0281632,0.142763,0.0611484,0.0378057,0.152462,0.189172,0.211654,0.246494,0.288017,0.161873,0.216906,0.125962,0.137729,0.106607,-0.0105264,0.118413,0.179381,0.139124,0.130288,0.0112358,0.476151,0.342273,0.83004,0.526362,0.0808663,0.253453,0.217269,,,
0.240446,0.205601,0.281858,0.419162,0.23532,0.168724,0.0641248,0.356479,0.310785,0.65717,0.435199,0.459477,0.412813,0.473193,0.314286,0.653,0.458175,0.539734,0.4746,0.219422,0.118958,0.14805,-0.0775541,0.0222387,0.16572,0.278539,0.246787,0.311439,0.297828,0.175842,0.069378,0.0832752,0.178755,0.217718,0.0217543,0.124334,0.213402,0.313605,0.212352,-0.0118972,0.475732,0.257273,0.533597,0.371705,0.192539,0.327327,0.201783,,,
0.128185,0.229919,0.176397,0.586826,0.377042,0.221193,0.235702,0.384997,0.356732,0.890874,0.428139,0.405229,0.397214,0.622378,0.244898,0.749,0.330799,0.519522,0.361098,0.260193,0.180328,0.144746,0.0260999,0.16679,0.186553,0.268754,0.19623,0.157934,0.271198,0.15037,0.00159483,-0.0237926,0.139194,0.271772,0.16,0.116637,0.0984536,0.290546,0.294416,-0.0198283,0.44226,0.223636,0.294466,0.235501,0.295066,0.36036,0.317222,,,
0.0374203,0.271186,0.252982,0.588324,0.541722,0.290123,0.178509,0.50279,0.499681,0.835828,0.521936,0.379085,0.367131,0.81352,0.0620408,0.718,0.3327,0.477262,0.308009,0.266494,0.143758,0.0846002,0.0984339,0.234989,0.198863,0.266145,0.153385,0.171956,0.271198,0.153656,0.0326953,1.08e-07,0.18315,0.196697,0.249123,0.0905861,0.0587629,0.308224,0.340948,-0.0026438,0.477406,0.355,0.229249,0.217926,0.349458,0.378579,0.327077,,,
0.05414,0.279293,0.295669,0.317365,0.557616,0.401234,0.228769,0.51147,0.361838,0.59633,0.415028,0.517647,0.552089,0.851981,0.193469,0.725,0.337452,0.480937,0.198169,0.21275,0.125683,0.124918,0.225205,0.228317,0.25,0.24788,0.169666,0.107011,0.194814,0.129006,0.0964912,0.0412878,0.108425,0.13964,0.338947,0.101243,0.125258,0.329746,0.225888,0.00594838,0.587866,0.456818,0.301384,0.0896309,0.392058,0.326527,0.440169,,,
0.116242,0.560796,0.399875,0.151198,0.520971,0.41358,0.360485,0.49535,0.26739,0.500724,0.301059,0.735294,0.768245,0.926574,0.322449,0.652,0.496198,0.608636,0.15881,0.272424,0.0722993,0.109716,0.165548,0.18384,0.376894,0.213307,0.181662,0.0295204,0.113525,0.119145,0.0797447,0.0629813,0.080586,0.0960962,0.277193,0.145056,0.0907216,0.18063,0.0972927,-0.0244549,0.637239,0.528636,0.401186,0.0913885,0.305174,0.302903,0.462224,,,
0.0907643,0.617539,0.329567,0.136228,0.464018,0.170782,0.400347,0.469312,0.0925334,0.148238,0.150782,0.724183,0.7961,0.948718,0.470204,0.553,0.579848,0.646302,0.18627,0.260564,0.0508617,0.107072,0.0924682,0.0637509,0.21875,0.232224,0.214225,0.0184503,0.0840925,0.168447,0.180223,0.125962,0.117949,0.114865,0.233684,0.199526,0.139691,0.127594,-0.0177664,0.00793111,0.553138,0.508182,0.410079,0.0518455,0.156679,0.255856,0.307368,,,
0.0557324,0.61238,0.291902,0.136228,0.451655,0.0555554,0.34662,0.399876,0.0810465,0.0188315,0.0801816,0.656209,0.665738,0.759907,0.482449,0.493,0.491445,0.545246,0.203661,0.238695,0.0201765,0.127561,-0.0402685,-0.00222378,0.102273,0.228311,0.24593,0.0501846,0.108619,0.098603,0.0980861,0.104269,0.133333,0.182432,0.158596,0.121966,0.212886,0.0645657,-0.0964467,0.030403,0.407532,0.316818,0.192688,0.0922672,0.138869,0.212412,0.138902,,,
-0.0151276,0.547531,0.127433,0.139222,0.3117,0.015432,0.35182,0.270924,-0.0465859,0.0835346,0.0347959,0.547059,0.488579,0.578089,0.444082,0.391,0.529468,0.33119,0.171625,0.14344,0.0601093,0.0581626,-0.00671145,0.0326167,0.128788,0.206132,0.177378,0.15572,0.15417,0.0591619,0.0725678,0.010497,0.136996,0.213964,0.108772,0.14032,0.165979,0.0122983,-0.00169208,0.0132187,0.188703,0.114091,0.0296444,0.00615118,0.130205,0.144144,0.135617,,,
-0.121019,0.327929,0.0232267,0.0434132,0.231788,-0.0411524,0.086655,0.189089,0.0223355,0.0700146,0.0287443,0.336601,0.266852,0.31352,0.161633,0.28,0.503802,0.144694,0.224714,0.159748,0.0727197,0.0337079,0.02088,-0.0437361,0.19981,0.226354,0.143102,0.259779,0.252277,0.00657352,0.0295056,0.0230932,0.12674,0.196697,0.0161403,0.164594,0.177835,0.00461187,0.101523,-0.0330471,0.0464435,-0.0359092,-0.12253,0.0913886,0.119856,0.114715,0.0821211,,,
-0.0668792,-0.0169491,0.0634025,-0.0568862,0.135982,-0.12963,0.0623916,0.0812152,-0.0759413,0.0999517,-0.111447,0.268627,0.310306,0.0815851,-0.0236733,0.177,0.555133,0.153881,0.102975,0.148258,0.105507,0.0475876,0.0879941,0.0177909,0.319129,0.307241,0.125964,0.22214,0.335669,0.00821689,0.0709729,0.0342899,0.095238,0.252252,-0.0849123,0.187093,0.226804,0.0376634,0.0795263,-0.0925315,-0.00418405,-0.12,-0.0286562,-0.052724,0.108544,0.107708,0.0572502,,,
-0.105096,-0.0670597,0.00690535,0.00299412,0.0472406,-0.12037,0.0485268,0.0229387,-0.074665,0.153066,-0.0368128,0.0993465,0.280223,0.0128206,-0.0906122,0.196,0.469582,0.253101,0.083753,0.190882,0.135351,0.0528752,0.000745642,0.0096368,0.438447,0.294847,0.101114,0.164576,0.266994,0.0953164,0.0709729,0.0545837,0.0974359,0.18994,-0.157895,0.150977,0.200515,0.0468869,0.0558375,-0.120952,0.0343096,-0.0681819,-0.0760869,-0.0307556,0.0348975,0.096897,0.0455186,,,
-0.150478,-0.00957993,-0.0634023,-0.00748502,0.0136864,-0.185185,-0.143847,-0.16429,-0.137205,0.110575,-0.0721128,-0.0633987,0.198886,-0.032634,-0.114286,0.056,0.268061,0.298117,-0.0535468,0.207932,0.0689365,0.111699,-0.0246084,-0.0578206,0.310606,0.219178,0.100257,0.0789668,0.224247,0.189811,0.182616,0.0741778,0.0241756,0.210961,-0.158597,0.134991,0.198454,0.0653342,-0.0549915,-0.0290813,0.0401674,-0.0136365,-0.0227272,-0.0140597,-0.0623347,0.103103,0.0154857,,,
-0.111465,0.0243183,-0.0596358,0.0254492,0.0101546,-0.165638,-0.285962,-0.16305,-0.0989152,0.00724291,0.022693,-0.0784313,0.153203,0.0407926,-0.0693878,0.00499996,0.135932,0.21819,-0.00320366,0.139363,-0.0348885,0.0905486,-0.0521999,0.0348406,0.153409,0.206784,0.113111,0.0118082,0.152768,0.228431,0.256778,0.0342899,-0.00293043,0.120871,-0.0919299,0.105388,0.204124,-0.0507302,-0.0956008,0.0508921,-0.00167359,-0.0154547,-0.0671936,0.0536029,-0.0748497,0.0822823,-0.0577193,,,
-0.0732486,0.103169,-0.117388,0.0853294,-0.0763797,-0.0226338,-0.168111,-0.175449,-0.0823229,0.0777402,0.0226929,-0.0529412,0.0908079,0.131702,-0.0457143,-0.119,0.108365,-0.00137804,-0.0306636,0.00815409,-0.0046238,-0.0998016,-0.0723341,0.0518903,0.149621,0.180039,0.155956,0.0029521,0.112824,0.319638,0.291068,0.00559832,0.0959706,0.0555557,0.0133333,0.122558,0.113402,-0.00230582,-0.100677,0.0284204,-0.00627615,0.0199999,-0.0573122,-0.123023,-0.0750903,0.0382384,-0.0929141,,,
-0.0963376,0.106853,-0.128688,0.0149702,0.00220741,-0.0030865,-0.263432,-0.108493,0.0108487,-0.0197972,-0.00352993,-0.020915,0.0529247,0.110723,-0.0293877,-0.0650001,0.000950567,-0.143776,-0.0443935,0.0433654,-0.0222783,-0.185063,0.0141685,-0.0214974,0.117424,0.120026,0.126821,-0.109963,0.116328,0.3106,0.173844,0.0692793,0.0959706,0.0698199,0.0463159,0.14624,0.0515463,0.0491929,-0.137902,-0.0125579,-0.00794982,0.00499984,-0.0158102,-0.0764499,-0.0548737,-0.00300299,-0.104176,,,
0.0111464,0.122329,-0.0131826,-0.041916,0.0339956,-0.182099,-0.183709,0.0774954,-0.0185067,-0.106712,-0.0862329,0.0398694,0.0518105,0.122378,-0.0416325,-0.179,0.0788972,-0.13367,-0.139588,0.102669,-0.059689,-0.108394,0.0201342,0.113417,0.200757,0.105675,0.0162812,-0.0811808,0.147863,0.388661,0.165072,0.20154,0.135531,0.0525525,0.189474,0.268206,-0.0170104,0.19216,-0.0186124,-0.0733643,-0.0263598,-0.000454612,0.0375494,-0.12478,-0.0488569,0.00220227,-0.161427,,,
-0.0358281,0.0744289,0.0144382,-0.0943112,-0.00573954,-0.168724,-0.0779895,0.246125,-0.042757,-0.0970546,-0.0136157,-0.0444444,-0.0462395,0.151515,-0.0563264,-0.197,0.0893535,-0.0877353,-0.132265,0.193847,-0.00546454,-0.095836,-0.0216256,0.134173,0.188447,0.0358774,-0.0779777,-0.095203,0.0833916,0.344289,0.0893142,0.246326,0.148718,0.0848349,0.232982,0.252812,-0.021134,0.215988,-0.00507611,0.0396562,-0.000836718,-0.0331819,0.0770751,-0.104569,-0.0105897,0.0190191,-0.177851,,,
-0.101115,0.0331615,0.249215,0.0778445,-0.0958059,-0.204733,-0.0935875,0.256045,-0.155073,-0.0584258,-0.0983358,-0.0183006,-0.00835662,0.0932402,-0.0759183,-0.178,0.0836501,-0.00413413,-0.0544621,0.222387,-0.0151324,0.0112361,-0.0328114,0.0600444,0.0946968,0.0156557,-0.0437017,-0.130627,0.0728802,0.192276,-0.0382776,0.170049,0.105494,0.133634,0.262456,0.167555,-0.0139175,0.217525,0.0516074,0.0872437,0.0255231,-0.0459092,0.167984,-0.147627,0.0279181,0.0324326,-0.0788363,,,
-0.0581211,-0.0442151,0.14501,0.152695,-0.158499,-0.0648149,-0.169844,0.284563,-0.19081,-0.0622887,-0.191124,-0.0725489,0.0428969,0.101399,0.014694,-0.016,0.0665398,0.0298576,0.0526317,0.169385,-0.0643128,0.0568407,-0.0372856,0.163825,0.10322,0.0332681,-0.0985431,-0.0605166,0.0308339,0.159408,-0.0151515,0.0839749,0.104029,0.119369,0.247719,0.159266,0.0381443,0.151422,0.182741,0.152677,-0.0259413,-0.0259092,0.0839921,-0.0483304,0.0705173,0.0666668,-0.0506805,,,
-0.13535,-0.0287398,0.14752,0.134731,-0.190287,0.00617268,-0.164645,0.0874147,-0.199745,0.0342831,-0.178013,-0.0633986,0.0718663,0.100233,0.0195919,0.053,0.108365,0.00413406,-0.0215102,0.10934,-0.0487599,0.151355,-0.0283371,0.140845,0.125947,0.0273974,-0.0394173,-0.0752767,0.000700639,0.179129,-0.00956937,0.056683,0.191941,0.0953454,0.142456,0.108348,0.0381444,0.211376,0.139594,0.167217,-0.0845188,-0.0313638,-0.00494066,-0.132689,0.0546328,0.0564566,-0.0187705,,,
-0.221338,-0.0250552,0.0508475,-0.028443,-0.0759383,0.0895061,-0.206239,-0.0427775,-0.0108488,-0.0381458,-0.160867,-0.0339869,0.16546,0.16317,-0.00163268,0.158,0.0722433,0.0638493,-0.0700228,0.0555966,-0.116435,0.18308,0.0044743,0.0378057,0.157197,0.0469667,0.0394174,-0.118081,0.0126138,0.0879212,0.0199362,0.0692793,0.118681,0.0780781,0.0828069,0.193606,0.056701,0.365872,0.107445,0.0865828,-0.0958158,0.0168181,-0.0869565,0.00615118,0.00938622,-0.00200196,-0.00750825,,,
-0.220542,0.0206338,0.00941626,-0.242515,-0.0538631,-0.0267491,-0.142114,-0.0638561,0.186981,-0.0526315,-0.103379,0.0751634,0.0841226,0.138695,0.000816282,0.016,0.0722433,0.158475,-0.0846681,0.0978503,-0.129466,0.235294,-0.0447427,0.00296523,0.227273,0.123288,0.123393,-0.0398523,0.0960055,0.159408,0.0629983,0.169349,0.051282,0.0337838,0.165614,0.335702,0.106701,0.527287,0.250423,-0.0105752,-0.0702928,0.0195454,-0.063241,0.0281195,-0.0286403,-0.0574574,0.00891615,,,
-0.213376,-0.0383198,-0.0508473,-0.267964,-0.0693156,-0.102881,-0.124783,-0.0266584,0.303127,-0.129889,-0.0196672,0.141177,0.0306406,0.201632,-0.0457143,-6.76e-08,-0.00380233,0.0813046,-0.15881,0.139363,-0.0676755,0.0964972,-0.0469798,-0.0111195,0.135417,0.232877,0.083976,-0.0583026,0.0868955,0.0838127,0.10925,0.139958,-0.0190477,0.0540542,0.239298,0.351687,0.15567,0.542659,0.220812,0.0429608,-0.0493723,-0.0613637,-0.0365612,-0.065905,-0.0943443,-0.0696696,-0.0328484,,,
-0.205414,-0.120118,0.0257377,-0.242515,-0.0657837,-0.17284,-0.0866551,0.00309978,0.188258,-0.213906,-0.0499243,0.166013,0.0239554,0.254079,-0.0522449,-0.12,-0.0437262,0.0252642,-0.0196796,0.100074,-0.000420495,-0.0125578,-0.0693512,-0.09192,0.0473483,0.280496,0.0642673,-0.0892988,0.103714,0.0106821,-0.031898,0.0888735,-0.103297,-0.00525519,0.302456,0.243339,0.15567,0.443505,0.200508,0.0330468,0.0560671,-0.101364,-0.0128457,-0.167838,-0.0851986,-0.0974975,-0.0276866,,,
-0.0971339,-0.0994841,-0.01946,-0.10479,-0.0935983,-0.134774,-0.121317,-0.0117793,0.135929,-0.157895,-0.09531,0.0738563,-0.0261838,0.152681,-0.070204,-0.067,-0.0807985,-0.0500689,-0.111213,0.0919201,0.0168138,-0.0872438,0.0343027,-0.0074129,0.0852272,0.24788,-0.0317052,-0.0457564,0.147863,0.162695,-0.085327,0.151155,-0.0989012,0.00525519,0.22386,0.162818,0.127835,0.308993,0.192047,0.0284202,0.0518829,-0.120909,0.00494076,-0.171353,-0.0305656,-0.0842842,-0.0431722,,,
-0.0517516,-0.0515842,0.0232268,0.0164672,-0.0525386,-0.0905351,-0.0554593,-0.0452574,-0.0823229,-0.114437,-0.129602,-0.0215686,-0.08078,0.149184,-0.147755,-0.0840001,0.00380227,-0.152963,-0.108467,0.0644923,0.0332073,0.0727033,0.102162,0.0659749,0.0852272,0.166993,0.0128535,-0.0863468,0.100911,0.234182,-0.0159489,0.179846,0.0300366,-0.0307808,0.289825,0.101243,0.102062,0.166795,0.126057,0.146067,0.0326361,-0.151818,-0.0849802,-0.264499,0.0103489,-0.0342342,-0.0619427,,,
0.0175158,0.0103168,0.057125,0.0508983,-0.0498897,-0.00720172,-0.0901214,-0.0502169,-0.153797,-0.0893287,-0.0922844,-0.0725489,-0.00389972,0.109557,-0.222041,-0.096,0.046578,-0.0234267,-0.0590388,0.0363231,0.00462374,0.192994,0.0976883,0.104522,0.122159,0.102414,0.125964,-0.126199,0.0679748,0.248151,0.0725678,0.160952,0.101099,-0.0487988,0.287018,0.150977,0.114948,0.1299,0.112521,0.165895,-0.0305439,-0.0613636,-0.188735,-0.121265,0.0329723,-0.013013,-0.0586579,,,
0.0167198,-0.00957981,0.0269932,0.182635,-0.127594,-0.0493829,-0.0433276,-0.118413,-0.202297,-0.034283,-0.124559,-0.0666667,-0.0830084,0.114219,-0.188571,-0.14,0.0874525,0.0574184,0.000457732,0.0908081,0.0252206,0.264375,0.090977,0.151223,0.0227271,0.0900195,0.142245,-0.129889,0.119832,0.277732,0.131579,0.115466,0.0754578,0.0105106,0.165614,0.0781527,0.225258,0.164489,0.175973,0.112359,-0.0514643,-0.00818186,-0.0533597,-0.176626,0.0490973,-0.00720722,-0.04458,,,
-0.0987262,-0.105379,-0.0998116,0.239521,-0.175717,-0.0792181,-0.0797228,-0.189089,-0.0835993,-0.0593915,-0.148764,-0.0124183,-0.169916,0.037296,-0.0212243,-0.079,0.11597,0.114378,0.023341,0.130096,0.00168135,0.276272,0.0648769,0.165308,0.0454544,0.0900196,0.126821,-0.0752767,-0.0147162,0.271158,0.232057,-0.0286913,0.113553,-0.0097597,0.0743859,0.0337477,0.288144,0.102998,0.234348,0.0918703,-0.105858,-0.0390909,-0.0118576,-0.1942,0.00890479,0.028028,-0.0492727,,,
-0.227707,-0.183493,-0.187696,0.0613773,-0.119205,-0.135803,-0.188908,-0.244885,-0.0504148,-0.0342829,-0.0993443,0.00522875,-0.12312,0.0990676,0.108571,-0.143,0.162548,0.13367,0.0929063,0.130838,-0.0432955,0.244547,0.0290827,0.124537,0.169508,0.0117417,0.0771209,-0.00959401,-0.0322354,0.327034,0.204147,-0.0531839,0.09011,0.00675681,0.0308771,0.00532845,0.240722,0.0461184,0.150592,0.0773297,-0.10251,-0.0204546,0.0148222,-0.109842,-0.00385093,0.00140145,-0.087283,,,
-0.22293,-0.169491,-0.143754,0.0523953,-0.195143,-0.242798,-0.233969,-0.298202,0.0835992,0.0188315,-0.0438729,-0.0568626,-0.0785515,0.0582751,0.0285716,-0.0959999,0.137833,0.0592559,-0.0224255,0.181616,-0.0285834,0.111699,0.189411,0.0607858,0.225379,0.0176126,0.102828,0.0457565,0.0616678,0.375514,0.15311,0.0692794,0.108425,0.0412914,-0.0308772,0.0296034,0.207732,0.049193,0.0499153,0.0304029,-0.0451882,-0.116818,-0.0810277,-0.0509666,-0.00433223,-0.0314313,-0.108869,,,
-0.332803,-0.202653,-0.1086,0.0149702,-0.157616,-0.193416,-0.183709,-0.265964,0.00957232,0.0420087,-0.191125,-0.0973856,-0.0384401,0.17366,-0.111837,-0.047,0.191065,0.0316951,-0.0114416,0.169385,0.0689365,0.101785,0.194631,0.0578206,0.236742,-0.00521852,0.151671,0.0575646,0.0532586,0.285949,0.239234,0.0748776,0.235897,0.000750808,0.0891228,0.0331557,0.129897,-0.00845505,0.0389171,0.0879046,0.0100419,-0.134546,-0.205534,-0.0307557,-0.0187726,-0.0438438,-0.115908,,,
-0.292197,-0.0788503,-0.0395478,-0.0943113,-0.197351,-0.202675,-0.207972,-0.184129,-0.0810466,0.034283,-0.135653,-0.0751633,0.0172702,0.178322,-0.262041,-0.101,0.145437,0.0482316,0.0389016,0.130838,0.12148,0.0846002,0.179717,0.127502,0.202651,-0.0156556,0.282776,0.0243543,0.0140153,0.271159,0.157895,0.0496854,0.322344,0.00225231,0.0919297,0.0864416,0.0881444,0.105304,0.000845944,0.0535358,0.0368201,-0.115909,-0.312253,0.0281195,-0.0151626,-0.0254255,-0.0478649,,,
-0.175955,0.00442155,0.109856,-0.0643712,-0.186313,-0.20679,-0.0641248,-0.133292,-0.189534,-0.0053114,-0.188099,-0.0398693,-0.00278543,0.199301,-0.399184,-0.146,0.081749,0.0142398,-0.00594958,0.147517,0.143337,0.138136,0.093214,0.232765,0.183712,-0.0469667,0.192802,-0.0280441,0.07288,0.123254,0.012759,0.0160953,0.271795,0.102853,-0.0252632,0.133807,0.115464,0.235204,0.0084602,0.0641109,0.0602512,-0.0909092,-0.16996,-0.0219682,-0.0541517,-0.00920917,0.0422337,,,
-0.0875797,0.0103169,0.224106,-0.1497,-0.160265,-0.164609,0.0953206,-0.0948543,-0.147415,0.00241433,-0.202219,-0.020915,-0.0306406,0.0757576,-0.268571,-0.184,0.126426,0.108865,0.0233411,0.169755,0.0617907,0.202247,0.000745642,0.320978,0.287879,-0.0417481,0.157669,-0.0317342,0.0469517,0.10682,0.0191387,-0.102869,0.308425,0.024024,-0.0631579,0.137359,0.143299,0.236741,0.0194586,0.00991394,0.0410042,-0.0277273,-0.0612647,-0.0377855,-0.0510229,-0.0226225,0.0145472,,,
-0.0262738,-0.0154752,0.134966,-0.158683,-0.109934,-0.0977367,0.0762566,-0.0564166,-0.105297,-0.0033799,-0.0801815,0.0189545,0.0462395,0.0396271,-0.164082,-0.169,0.0256653,0.120808,0.0279177,0.157524,-0.0269022,0.180436,-0.108874,0.342476,0.315341,0.0254404,0.0137104,-0.0686347,0.0896986,0.10189,-0.0566189,-0.0300908,0.151648,0.0285286,-0.0736841,0.185317,0.13299,0.258263,-0.00169201,-0.0204892,-0.0192468,0.0163635,-0.000988094,-0.00263616,-0.0666667,-0.0374374,0.0225247,,,
0.116242,-0.0147382,0.14501,-0.247006,-0.0962473,-0.104938,0.0883882,-0.048977,-0.0593492,-0.12506,0.0358044,-0.0647059,0.0885794,0.0233101,-0.107755,-0.203,0.0123575,-0.0252641,-0.00594958,0.141586,-0.0176545,0.0720424,-0.075317,0.240178,0.185606,0.0391388,-0.00685508,-0.120295,0.0854941,0.069844,-0.0167464,0.0902731,0.0673991,0.0525527,-0.00140348,0.184133,0.159278,0.246733,-0.0761422,0.00462643,0.0355649,-0.0240909,-0.0978261,-0.0606327,-0.071721,-0.0632632,-0.0314407,,,
0.0135349,-0.0383198,0.0420591,-0.266467,-0.149227,-0.147119,0.0173311,0.0216987,-0.0567965,-0.0651859,0.0166415,-0.0241829,0.0584958,-0.004662,-0.0416326,-0.128,0.0589353,-0.0500689,-0.0324943,0.179022,0.0840689,0.00991415,-0.043997,0.0615271,0.161932,0.0313112,-0.0745501,-0.132103,0.0483532,0.0838127,-0.0111642,0.0307909,0.0835164,-0.0690691,0.0385964,0.0846654,0.0912371,0.118371,-0.0516076,0.0495701,-0.0242678,-0.0572728,-0.103755,-0.0764499,-0.0743684,-0.0674674,-0.0558423,,,
-0.0485669,-0.0235813,-0.024482,-0.267964,-0.18234,-0.18107,-0.0415945,0.0117793,-0.1321,-0.0449059,-0.118507,-0.0594769,0.0596101,0.00349667,-0.0840816,-0.158,0.0361216,-0.0638495,-0.00228826,0.175315,0.0928962,-0.0601452,-0.0178971,-0.056338,-0.0142046,0.0273974,-0.0548415,-0.115867,-0.0392432,0.157765,-0.00717712,0.0860743,0.0564102,-0.027027,0.0470176,-8.89e-08,0.0128866,0.154496,-0.0211506,0.0918702,-0.0962342,-0.145909,-0.164032,-0.00175738,-0.0690735,-0.031031,-0.0858752,,,
-0.121815,0.0117908,0.0596362,-0.260479,-0.174834,-0.202675,-0.0259966,0.0477371,-0.078494,-0.0458715,-0.270802,-0.0620915,0.111978,0.0687646,-0.225306,-0.124,0.105513,0.101516,-0.0645308,0.219793,0.0928962,0.000660963,-0.0380312,-0.0852483,-0.0691289,0.0195696,-0.0728363,-0.0760147,-0.0861949,0.064092,-0.00877201,0.0986705,0.0454212,0.033033,0.056842,0.0272351,-0.0500001,0.190623,0.035533,0.1692,-0.133054,-0.132727,-0.140316,-0.0158172,-0.116968,-0.0272271,-0.0666354,,,
-0.136943,-0.0338983,0.0382927,-0.226048,-0.112583,-0.146091,0.0259965,0.206448,-0.0172305,-0.0284887,-0.254665,-0.104575,0.0306407,0.168998,-0.26449,-0.0690001,0.129278,0.272393,-0.0608695,0.239807,0.0693569,0.0912096,-0.0462342,0.0266865,-0.0274622,0.049576,-0.0788345,-0.0287823,0.0595655,0.126541,0.0614035,0.0895733,0.0791207,0.0045045,0.0708772,-0.0254589,-0.0391753,0.225211,-0.0431473,0.158625,-0.0401672,-0.0813637,-0.145257,-0.0333918,-0.0755717,-0.0506506,-0.0849367,,,
-0.130573,-0.0375829,-0.0608913,-0.0104788,-0.163355,-0.0421811,-0.00519937,0.243645,0.102744,-0.0545629,-0.203227,-0.175163,0.0116992,0.202797,-0.210612,-0.0540001,-0.013308,0.398254,-0.0974828,0.222016,0.046238,0.0931924,0.0141685,0.147517,0.0994318,0.18591,-0.125107,-0.0745387,0.196216,0.174199,0.0645933,0.119664,0.0967033,0.0277777,0.0231579,0.0734162,0.0402062,0.284397,-0.038071,0.0707203,0.00418413,-0.0704546,-0.0652173,-0.0975396,-0.0604092,-0.0492492,-0.0192398,,,
-0.109077,-0.063375,0.0860014,-0.0673651,-0.105077,-0.0967079,-0.0537262,0.155611,0.120612,-0.100917,-0.133636,-0.14902,-0.0206129,0.231935,-0.137959,-0.126,-0.113118,0.322003,-0.124943,0.128984,0.0201765,0.152016,0.0872483,0.174203,0.222538,0.179387,-0.0814053,-0.121033,0.245971,0.093673,0.195375,0.171449,0.159707,-0.0015015,0.0498245,0.124334,0.0984536,0.298232,-0.143824,-0.00330488,0.0276151,0.00136357,-0.20751,-0.149385,-0.0712395,-0.0790791,0.059127,,,
-0.0652867,-0.103169,0.191463,-0.100299,-0.128918,-0.161523,-0.225303,0.0650963,0.0363752,-0.0333173,-0.0378214,-0.027451,-0.111978,0.0815851,-0.0220407,-0.0630001,-0.181559,0.200735,-0.123112,0.146775,0.0142916,0.167218,0.0343028,0.158636,0.398674,0.133725,0.0402743,-0.0944649,0.239664,0.0879212,0.158692,0.0111967,0.206593,-0.136637,0.0659649,0.123742,0.108247,0.122214,-0.0583756,-0.0515533,0.00125523,0.0163635,-0.182806,-0.262742,-0.100602,-0.0760761,0.080244,,,
