DD1[][0],DD1[][1],DD1[][2],DD1[][3],DD1[][4],DD1[][5],DD1[][6],DD1[][7],DD1[][8],DD1[][9],DD1[][10],DD1[][11],DD1[][12],DD1[][13],DD1[][14],DD1[][15],DD1[][16],DD1[][17],DD1[][18],DD1[][19],DD1[][20],DD1[][21],DD1[][22],DD1[][23],DD1[][24],DD1[][25],DD1[][26],DD1[][27],DD1[][28],DD1[][29],DD1[][30],DD1[][31],DD1[][32],DD1[][33],DD1[][34],DD1[][35],DD1[][36],DD1[][37],DD1[][38],DD1[][39],DD1[][40],DD1[][41],DD1[][42],DD1[][43],DD1[][44],DD1[][45],DD1[][46],DD1[][47],DD1[][48],DD1[][49]
-0.114509,0.0703303,0.0924369,-0.0667635,0.114709,0.177932,0.0243055,0.00296741,-0.151054,-0.151602,-0.00938977,0.0998728,-0.196587,0.136429,-0.0617377,-0.0729895,0.201027,-0.000731422,-0.127768,0.0188938,-0.0583303,0.0561111,-0.053643,0.0488771,0.108301,-0.0778868,-0.113297,-0.04595,-0.0956091,-0.0467289,-0.0596298,0.0310718,0.00230152,0.081118,-0.0116414,0.131395,-0.123543,0.192283,-0.0125098,0.0857727,-0.141056,-0.0869136,-0.0198488,-0.0294438,-0.132508,0.0408471,-0.132669,0.166304,0.000260073,-0.0602432
-0.0794479,0.0781812,0.15126,0.0304789,0.179463,0.230616,0.0416667,-0.0967358,-0.166276,-0.0903874,0.0384974,0.214377,-0.216814,0.180469,-0.0800304,-0.0853607,0.06929,-0.00877834,-0.0998296,0.0508416,-0.0914983,0.0583334,0.048839,0.0488771,0.134387,-0.0593683,-0.111723,-0.0957944,-0.11898,-0.0700935,0.00411256,-0.0323399,0.0253164,0.0954328,0.00116412,0.156977,0.00885782,0.156913,0.0531666,-0.0122532,-0.154601,-0.131852,-0.0463139,-0.117775,-0.135142,0.0624594,-0.171473,0.165577,-0.0319896,0.0176861
-0.0958598,0.169774,0.187275,0.22061,0.158187,0.23161,0.137153,-0.0765579,-0.0843091,-0.107604,0.00563371,0.0667939,-0.204172,0.173767,-0.0876523,-0.0746391,-0.0427715,-0.103877,-0.0241907,0.0219855,-0.0240184,0.0027778,0.0856686,0.0726552,0.19921,-0.0479303,-0.0448466,-0.0521807,-0.0708216,-0.0186916,0.090473,0.0386811,-0.0115076,0.100205,0.0459837,0.104651,0.0946386,0.152412,0.0602034,0.0204221,-0.0635217,-0.13037,-0.143667,-0.198473,-0.0771864,0.0585693,-0.123755,0.13435,-0.0449934,0.06577
-0.0525923,0.0879948,0.121248,0.291727,0.115171,0.272366,0.263889,-0.14184,-0.172131,-0.0741272,-0.0638499,0.0305343,-0.132111,0.151747,-0.10061,0.000412407,-0.0128314,-0.0512071,0.0834753,0.0951563,0.054899,-0.00499993,0.0104083,0.0924703,0.114624,0.00653578,0.0220299,-0.0116822,-0.0382437,-0.0327102,0.0877314,0.103361,0.0529344,0.0920246,-0.00873096,-0.0145349,0.153846,0.0308682,0.13448,0.0360791,0.045773,-0.0711111,-0.0964084,-0.213741,-0.0450474,0.0447374,-0.0760355,0.00508349,-0.060338,0.0561901
-0.0496085,-0.0369643,0.0504201,0.166909,0.178076,0.195825,0.338542,-0.0979228,-0.20726,-0.0540411,-0.032864,-0.0159032,-0.135904,-0.0138823,-0.221037,0.0152578,-0.145423,-0.0534016,0.0998297,0.0398488,0.0243995,-0.045,0.0384307,0.126816,0.166798,0.0212417,0.0629427,0.0529594,0.0141644,0.0674232,0.0774505,0.108434,0.153625,0.0974779,0.0506403,0.0430233,0.0424242,-0.0385853,0.123534,0.0578625,0.124708,0.0622222,-0.0349716,-0.139586,-0.0582191,0.0728333,-0.107499,-0.0559186,-0.0988294,0.0539795
0.0496084,-0.0402355,0.108043,0.0159652,0.214153,0.245527,0.19618,0.0041544,-0.156909,-0.0741272,0.0084507,-0.0699745,-0.120733,-0.0215414,-0.103658,-0.0169071,-0.0444824,-0.0446232,0.0964225,0.0632085,0.0350744,-0.0944444,-0.0240192,0.167107,0.0837946,0.0800652,0.0479937,0.109813,0.0325779,0.0253672,0.023989,0.136969,0.18412,0.0149966,0.0116415,-0.047093,-0.037296,-0.0405144,0.21423,0.0653506,0.150864,0.0612346,-0.0623819,-0.0163577,-0.0774499,-0.0084287,-0.0461458,0.0392158,-0.111834,0.016028
0.0861619,0.0206084,0.0984393,-0.187228,0.199815,0.15507,0.0434029,0.107418,-0.19555,-0.115256,0.112676,-0.0496182,-0.110619,-0.0301579,-0.0487804,-0.101031,0.0307956,0.032919,0.0310051,0.0484369,-0.0541364,-0.156111,-0.0952762,0.178996,-0.053755,0.0822438,0.0440598,0.132399,0.0382436,-0.0267022,0.0363262,0.116043,0.13061,0.0477163,0,-0.0232557,-0.0596737,-0.111254,0.117279,0.107556,0.126576,0.113086,0.00850657,0.0556161,-0.0603265,0.0218284,-0.114316,0.102397,-0.0749024,-0.0156595
0.0518464,0.0140661,0.212485,-0.345428,0.0948197,0.133201,-0.0138889,0.21543,-0.0807963,-0.0282162,0.188732,-0.0916031,-0.132111,-0.00622307,0.00152441,-0.0969071,-0.0513258,0.213606,-0.0943782,0.0824458,-0.0632864,-0.121667,-0.0632506,0.128798,0.0529646,0.0838779,-0.00786789,0.0638629,0.0177055,0.0140187,0.0932147,-0.0310717,0.141542,0.0265848,0.0512223,0.0511627,-0.0405595,-0.0327975,0.116497,0.0476515,-0.00186831,0.114074,-0.00283558,-0.0130861,-0.0777133,0.0713206,-0.12795,0.0740741,-0.0413523,-0.0171335
-0.0123088,0.0127576,0.238895,-0.296081,0.0342275,0.0854869,0.121528,0.216617,0.0468384,-0.000478277,0.119249,-0.145038,-0.1378,0.0397319,0.0167684,-0.212371,-0.0786997,0.162399,-0.114821,0.0831329,-0.0247808,-0.0616667,-0.0176141,0.103038,0.0577076,0.0462962,-0.103069,0.00934584,-0.0389519,0.0387183,0.116518,-0.0722891,0.0926352,-0.0497615,0.155413,0.000581428,0.00279722,0.0469454,0.0602033,0.0857728,-0.0775339,0.0548149,-0.0340266,-0.0403489,-0.0745521,0.132051,-0.0844259,0.157589,-0.0267881,-0.0278187
0.0138009,-0.0140661,0.0948378,-0.367199,0.0656798,0.115308,0.199653,0.01365,-0.02459,0.083692,0.0394365,-0.0960561,-0.197219,0.00335081,0.0251525,-0.0853607,-0.0684345,0.135333,-0.0221465,0.130883,0.097217,0.0544444,0.0848678,0.10568,0.0426879,0.0620913,-0.208497,-0.0786605,-0.065864,0.0140187,0.189171,-0.055168,0.12313,-0.0906611,0.128056,-0.0319768,-0.00885775,-0.00643084,0.0758405,0.100068,-0.0401682,0.0419753,-0.00283558,-0.103599,-0.114067,0.115626,-0.0964867,0.0305012,0.00832254,-0.0396095
0.0339425,-0.0284593,-0.0876352,-0.323657,0.104533,0.10835,0.222222,-0.100297,0.00234191,0.0722143,-0.0206573,-0.0756998,-0.210493,-0.122068,-0.125,0.0779383,-0.0410606,0.026335,-0.0637138,0.135005,0.134197,0.0744445,0.207366,0.14399,0.0142294,-0.0125274,-0.256491,-0.132399,-0.0368272,0.0260347,0.159698,-0.00126823,0.105293,-0.102249,0.187427,-0.00174428,-0.0312354,0.00128625,0.136044,0.0844111,0.0340962,-0.00641973,-0.0510397,-0.241003,-0.0671758,0.100929,-0.126376,-0.0130718,0.0291288,-0.0340826
0.0145468,-0.0179915,-0.0480192,-0.132075,0.114708,0.0825049,0.137153,-0.147774,0.0433255,0.00812997,-0.030047,-0.155216,-0.0929204,-0.0464337,-0.17378,0.13567,0.10864,-0.107535,-0.0868824,0.0752318,0.103317,-0.0177778,0.184147,0.120211,0.083004,0.0245097,-0.209284,-0.178349,-0.065864,-0.00867828,0.0630571,0.0158529,0.0425776,-0.0599863,0.118161,-0.00872098,0.0321679,-0.0540193,0.204848,0.0524166,0.0808033,-0.0775308,-0.0954632,-0.17012,-0.0637512,-0.00237742,-0.0634505,0.00435744,0.00182061,-0.0386884
-0.0212608,0.0768727,-0.0696279,-0.0319303,0.111008,7.68e-08,0.046875,-0.102671,0.0655737,-0.0444763,0.02723,-0.155852,-0.062579,-0.0847295,-0.245427,0.0350517,0.165954,-0.160205,-0.138671,-0.0192374,0.0667176,0.0216667,0.173739,0.11889,0.0916996,0.0424836,-0.072384,-0.14486,0.00779026,-0.0287049,0.0911584,0.060241,0.0799771,-0.0177232,0.122817,0.0267442,0.00372953,-0.0282958,0.129007,0.0367597,0.104624,-0.0558024,-0.0378072,-0.162486,-0.0600631,0.0324184,-0.0728893,0.0428469,0.0293888,-0.0677966
-0.121969,0.0356558,-0.103241,0.137881,0.0448659,0.0397614,-0.0138889,0.131157,0.234192,-0.0349115,0.0741783,-0.177481,-0.0385588,-0.136429,-0.255335,-0.00618543,0.0812661,-0.0402342,-0.259285,-0.00343523,0.017156,0.06,0.0736589,0.0647293,0.119368,0.00163378,-0.00236043,-0.0404984,-0.0276204,0.042056,0.104181,0.0424858,0.117952,0.0224948,0.119907,0.102907,-0.0354312,0.0900322,0.0367475,-0.00544578,0.0312938,-0.0330863,-0.0406428,-0.119956,-0.0326659,0.0739138,0.0220242,-0.00290484,0.0405722,-0.0718496
-0.082432,-0.0644421,-0.0348141,0.214804,-0.00231265,-0.0427435,-0.128472,0.241543,0.248243,-0.121951,0.0225352,-0.157125,-0.0208596,-0.0684538,-0.192835,-0.188453,0.0299401,-0.0102414,-0.206814,-0.0690486,-0.0308807,0.00111115,0.0336269,-0.043593,0.0996047,0.0517428,0.0653029,-0.00389421,-0.0212465,0.0200268,0.122687,0.0716551,0.110472,0.02863,0.11234,0.0889535,0.0130536,0.108682,-0.00156369,0.0129339,-0.0733302,-0.0390123,-0.0444235,-0.114504,-0.106428,0.0363085,0.0786576,0.0820625,0.019766,-0.0488209
0.0212608,-0.0781812,0.0456183,0.0449927,0.109621,0.0397614,-0.293403,0.207122,0.14637,-0.0798661,0.0920186,-0.0903308,-0.139064,-0.0215414,-0.134146,-0.227216,-0.0333617,0.0782735,-0.0691652,-0.00927527,0.0457491,-0.0538888,-0.0184147,-0.0323646,0.101976,0.0757079,0.079465,-0.00934571,0.0198299,-0.00400537,0.255655,0.14331,0.140967,-0.0122699,0.0855645,0.0883722,0.0410256,0.0861736,-0.00312738,0.0197413,-0.0751986,0.0192592,0.0860112,-0.0348964,-0.174921,0.0438729,0.111169,-0.00653588,0.013264,-0.0655859
0.122715,-0.0526659,0.148859,-0.117562,0.114246,-0.0168986,-0.215278,0.108605,0.126464,-0.033955,0.0723003,-0.113232,-0.127054,-0.120153,-0.0929877,-0.138969,-0.0273738,0.142648,-0.0548551,0.0257642,0.0362182,-0.0444444,-0.0120096,-0.0508587,0.0513834,0.0294116,0.0653029,-0.00778811,0.0821529,-0.102136,0.254284,0.116677,0.0966628,-0.0334014,0.122235,0.102326,0.0797203,0.0167203,0.0109461,0.069435,-0.0864082,-0.00641982,0.124764,-0.0272629,-0.117229,0.0667818,0.0230729,0.000726263,0.0772432,-0.0270818
0.196568,0.0323847,0.201681,-0.0377358,0.106383,-0.137177,-0.0729167,0.000593622,0.138173,0.0052606,-0.0234744,-0.160941,-0.113148,-0.0962183,-0.082317,-0.0465978,0.0538924,0.103146,-0.0480409,0.0123669,-0.00724356,-0.0872222,0.0608487,-0.127477,0.0869566,-0.00272352,0.00550745,0.0373831,0.106232,-0.102804,0.17889,0.103361,-0.0350978,-0.0402181,0.171129,0.0988372,0.121212,-0.0707396,-0.0148553,0.0844112,-0.102756,0.0108642,0.0548204,-0.0229008,-0.0447839,0.0883942,0.0644992,-0.020334,0.0468141,-0.0265292
0.183141,0.0572457,0.177671,-0.111756,0.0309897,-0.213718,-0.0729166,-0.00059336,0.0269321,-0.0224774,0.0103285,-0.181298,-0.126422,-0.177597,-0.0647865,0.0622682,0.0658685,0.106803,-0.0827938,-0.00343523,0.0263059,0.0583334,0.0848678,-0.107662,0.132016,0.0196077,0.0409126,0.0747663,0.185552,-0.0794392,0.11035,0.0500951,-0.0109322,-0.0156782,0.179278,0.130233,0.0391608,-0.0463022,-0.00547298,0.0333561,0.0126108,0.0666667,0.0198487,-0.0501635,0.0273974,0.157986,0.0571578,0.0196079,-0.00260073,-0.0561901
-0.012309,0.0807983,0.0720287,0.0290277,-0.038853,-0.0675945,0.0468749,0.0551931,-0.0362997,-0.000478277,0.00563357,-0.185115,-0.0941844,-0.232168,-0.0586889,0.0235052,0.0744227,0.013899,-0.110733,0.0230161,-0.0541366,0.116667,0.0608487,-0.0838836,0.0924902,-0.0555558,0.0566483,0.123832,0.0410765,-0.0413885,0.0116519,-0.038047,0.0897584,0.0368098,0.149011,0.12093,-0.00186484,-0.0237943,-0.0860046,0.0108918,0.0602521,0.0987654,-0.118147,0.0926936,0.0648051,0.190404,0.0220242,0.0196079,-0.0486346,-0.0537952
0.0630362,0.0232255,-0.0528211,0.198839,-0.153099,-0.0397616,0.0763891,0.0824927,-0.13466,-0.0578671,-0.0122066,-0.213104,0.027813,-0.101005,-0.051067,0.0465981,-0.00855429,-0.0197513,-0.126405,-0.0319479,-0.102554,0.0261111,0.0856686,-0.0594451,-0.00948604,0.00108916,0.0456333,0.0630841,0.0601982,-0.0427237,0.00411256,-0.108434,0.159379,0.0177232,0.0343423,0.0447674,0.0391609,-0.0398714,-0.107115,0.0163376,0.0943485,0.0641975,-0.0226844,0.0959651,0.0632246,0.0881782,-0.0414264,0.124909,-0.117815,0.00700074
0.0660201,0.0068694,-0.136855,0.146589,-0.107771,0.0994035,0.0260416,0.135905,-0.0960188,-0.00717364,-0.0704227,-0.122773,0.0151707,0.0493059,-0.0205792,0.00453636,-0.0863985,-0.104609,-0.153663,-0.0054966,-0.117804,-0.0261111,0.0256206,-0.0363275,0.0758894,0.0637254,0.0409126,-0.0194702,0.0488668,0.0273698,0.0472928,-0.0963855,0.208285,0.0320382,-0.0558789,-0.00872081,0.0974359,-0.105466,-0.133698,-0.0204221,0.0509108,-0.068642,-0.00567108,0.141767,-0.0147523,0.0654853,-0.0959622,0.139434,-0.129259,0.0460575
-0.0898918,-0.103696,-0.180072,-0.248186,-0.143386,0.0308151,0.197917,0.0706233,-0.0854802,-0.107604,-0.246948,-0.227099,-0.0347661,0.00335102,-0.221037,-0.0482472,-0.278015,-0.168252,-0.21908,-0.0199246,-0.11971,0.0244444,0.0968774,-0.0323646,0.0395257,0.129629,0.0503541,-0.00856691,0.0743626,0.0353804,0.0281015,-0.152822,0.220368,0.0572598,-0.0448196,-0.00930232,0.141259,-0.0572348,-0.0977326,0.0544588,-0.127511,-0.284938,-0.0491492,-0.153762,-0.145153,-0.0803977,-0.243838,0.156863,-0.0184655,0.0989314
0.138381,0.253516,0.462185,-0.248186,-0.0518039,0.130219,0.265625,-0.0658753,0.0679157,-0.0779532,0.165258,0.117684,0.522124,0.270464,0.0884148,0.55299,0.000855429,0.0577907,0.258603,-0.0285127,-0.126191,0.0477779,0.179344,-0.180317,-0.0173914,0.100218,-0.0527145,-0.0700934,0.0410764,0.0987984,0.0116519,-0.128091,0.111047,0.0374915,-0.0261932,0.00348848,0.146853,0.0308682,0.0258015,0.0319945,0.0952827,0.0533334,0.428166,-0.242094,0.027134,0.114545,0.267436,0.103849,-0.006762,0.0913781
0.788885,0.844946,1.31813,0.587809,0.438483,0.493041,0.855903,0.433828,0.763466,0.575323,1.08075,0.871501,1.26106,0.679273,0.817073,1.42639,0.887083,0.71251,0.986371,0.00583973,-0.0922607,0.0688888,0.121697,-0.126816,0.0166008,0.138889,-0.00550739,0.111371,-0.00283285,0.0440587,-0.163125,-0.0424858,0.00747981,-0.0470348,-0.0378346,-0.0366279,0.0447552,0.0115755,0.124316,0.00816887,0.806165,0.817778,1.12004,0.372955,0.54215,0.58137,1.03461,0.00798847,-0.0096229,0.0257921
1.49235,1.41217,2.05402,1.60377,1.24561,1.28926,1.40104,1.14481,1.30445,1.46772,1.79624,1.79835,1.88432,1.57922,1.59527,2.08701,1.80325,1.44184,1.5431,0.166953,0.0781548,0.207778,0.22418,0.0634082,0.121739,0.331699,0.337529,0.39486,0.184136,0.0627504,-0.0226181,0.0380469,-0.00575384,0.048398,-0.00582079,-0.0162789,-0.0177156,0.0463022,0.217357,0.132063,1.60673,1.69679,2.05577,1.22028,1.1981,1.18003,1.68642,-0.0101671,-0.0322497,0.0121592
2.08169,1.72686,2.5066,2.48331,2.00324,1.83201,1.66493,1.78932,2.00117,2.07413,2.44976,2.39886,2.56827,2.32312,2.19131,2.56701,2.4876,2.03585,1.95264,0.487805,0.499428,0.587222,0.472378,0.694188,0.262451,0.739107,0.812746,1.10826,0.648725,0.226969,0.484579,0.269499,0.300345,0.25835,0.189756,0.262209,0.0643356,0.190354,0.240031,0.491491,2.25409,2.40543,2.65973,2.11668,1.7471,1.67603,2.02989,0.0167031,-0.00728224,0.0114222
2.25028,1.73536,2.33733,2.65457,2.57817,2.08946,1.86111,2.33413,2.3267,2.44333,2.54742,2.76781,2.62326,2.6697,2.37652,2.5068,2.70231,2.26847,1.93492,0.933013,0.937476,1.035,0.8751,1.27477,0.859288,1.19771,1.3808,1.93925,1.06728,0.602136,1.20014,0.798985,0.764672,0.775733,0.641443,0.851744,0.312821,0.572347,0.632525,0.906739,2.56843,2.68247,2.84026,2.56379,2.00632,1.88048,1.97798,-0.0152505,0.0449935,-0.0127119
1.7527,1.34217,1.83673,1.99565,2.44727,1.69881,1.94097,2.26172,2.06323,2.06265,2.06948,2.45865,2.17004,2.51652,1.8971,2.16289,2.24209,2.08559,1.56082,1.25799,1.2501,1.43222,1.29864,1.73778,1.20395,1.48747,1.73721,2.40109,1.36544,0.971295,1.76217,1.16487,1.31358,1.22427,1.14901,1.38895,0.659674,1.26881,1.10086,1.29135,2.40262,2.54074,2.54064,2.41549,1.85458,1.64405,1.50079,-0.0174292,0.130299,-0.00589532
1.16412,1.30618,1.57503,1.56604,2.06892,1.30915,1.64583,1.63027,1.53981,1.52893,1.88357,2.12087,2.17952,2.12973,1.52363,2.07052,1.95295,1.84638,1.54787,1.31982,1.28784,1.52889,1.47558,1.75099,1.41581,1.48529,1.83792,2.23676,1.33428,1.22764,2.08842,1.46544,1.57595,1.3531,1.53376,1.71337,0.888578,1.73955,1.46599,1.36283,2.23073,2.46222,2.50284,1.90622,1.65516,1.46812,1.20189,-0.00145239,0.108192,-0.00957991
0.900783,1.28263,1.21489,1.6299,1.59297,1.00696,1.69271,1.4724,1.37705,1.43329,1.78216,1.73791,2.00822,1.57252,1.24162,2.07299,1.79213,1.60497,1.48382,1.21986,1.0995,1.28722,1.44756,1.52576,1.46245,1.30011,1.68057,1.98754,0.949717,1.28905,1.93009,1.49524,1.53625,1.13156,1.64144,1.62384,0.964569,1.75949,1.49648,1.30973,2.1191,2.38914,2.28355,1.62159,1.55295,1.2935,1.02779,-0.0711692,0.062939,-0.0278187
0.850056,1.27151,0.926771,1.32075,1.28677,1.04076,1.38021,1.37151,1.16862,1.30607,1.38498,1.45229,1.65676,1.40306,0.978659,2.06474,1.49957,1.39868,1.22964,1.0687,0.888677,1.09222,1.16493,1.13805,1.21028,1.08932,1.44925,1.51402,0.701841,1.1482,1.71899,1.20101,1.17894,0.89366,1.40221,1.31047,0.850816,1.5537,1.26974,1.26004,2.05932,2.33383,2.43289,1.35442,1.55084,1.09661,0.957525,0.016703,-0.0325096,0.0110539
0.788139,1.15047,0.897959,1.16546,1.08834,0.882704,0.838542,1.23858,1.19087,1.33764,1.16807,1.20738,1.74842,1.30637,0.942835,1.90557,1.142,1.19678,1.18807,0.907935,0.688906,0.907778,0.781425,0.877147,1.03636,0.968954,1.09363,1.33022,0.640935,0.990654,1.55312,0.940393,0.932106,0.741649,1.20314,1.07965,0.701632,1.24759,1.01876,1.38598,1.91733,1.97531,2.19943,1.21701,1.50659,0.923492,0.875197,0.0849674,-0.0725617,0.0294769
0.857516,0.962709,0.860744,0.866473,1.01804,0.729622,0.737847,1.26231,1.04918,1.31851,0.974648,1.09224,1.46271,1.15031,0.81936,1.6334,0.934987,1.04901,0.985008,0.828238,0.49371,0.667222,0.593275,0.692867,0.901186,0.675926,0.841857,1.22975,0.575779,1.00734,1.40027,0.896005,0.741657,0.771643,1.07392,1.03895,0.688578,1.18006,1.10868,1.36215,1.91733,1.69136,2.14839,1.18757,1.52555,0.708234,0.794442,0.0733479,-0.086606,0.0348196
0.86796,0.864573,1.0108,0.885341,0.858927,0.521869,0.65625,1.13531,0.912178,1.10043,0.859155,1.02608,1.02339,1.15223,0.685976,1.41814,0.677502,0.926847,0.765588,0.743387,0.319863,0.531667,0.488391,0.563408,0.81502,0.581155,0.539733,1.08801,0.553116,0.857811,1.21453,0.866836,0.665708,0.91411,0.931315,0.943605,0.67366,1.05659,1.22596,1.40504,1.96497,1.59259,1.97259,1.36096,1.48815,0.59866,0.726272,0.060276,-0.103251,0.0764554
0.658336,0.980373,0.893157,1.22932,0.750231,0.439364,0.604167,0.935905,0.729508,0.911047,0.760563,1.06107,0.905183,0.947343,0.516768,1.05526,0.626176,0.825896,0.691993,0.588457,0.251239,0.474444,0.445156,0.521797,0.826087,0.578976,0.418568,0.878505,0.565864,0.827771,1.13023,0.949905,0.672612,0.937287,0.991851,0.844767,0.74359,1.02765,1.34871,1.43907,2.00747,1.58272,1.83743,1.17448,1.39858,0.565593,0.592554,0.142338,-0.105072,0.0878777
0.50317,0.920183,0.822329,1.31205,0.595282,0.596421,0.600694,0.977448,0.530445,0.876614,0.89953,0.886132,0.642857,0.737673,0.585366,0.835052,0.467066,0.618873,0.582964,0.464445,0.248189,0.447778,0.56205,0.46037,0.916996,0.715141,0.475216,0.76947,0.453258,0.78705,1.16792,0.901078,0.72267,0.921609,0.98021,0.779651,0.804662,0.987781,1.27443,1.49694,1.92153,1.65679,1.65879,1.08397,1.33799,0.598876,0.534347,,,
0.426333,0.998037,0.879952,1.19448,0.651249,0.686879,0.692708,0.951336,0.393443,0.802965,0.901408,0.729008,0.529077,0.567257,0.434451,0.805361,0.3858,0.417703,0.512096,0.382686,0.230271,0.455556,0.482786,0.48679,0.822134,0.752723,0.507474,0.69081,0.294618,0.694927,1.17889,0.7565,0.682969,0.777778,0.867287,0.587209,0.682051,0.840514,1.1509,1.49762,1.75712,1.63161,1.54726,1.07634,1.24104,0.580722,0.471945,,,
0.357702,0.863919,0.792317,1.00581,0.686401,0.619284,0.427083,0.921662,0.368852,0.934003,0.917371,0.709924,0.595449,0.626616,0.387957,0.780619,0.282293,0.372348,0.510733,0.299897,0.209684,0.440556,0.436349,0.470277,0.81502,0.762527,0.530291,0.737539,0.517705,0.528705,1.10487,0.593532,0.551208,0.726653,0.835274,0.493023,0.624709,0.891961,1.08913,1.49285,1.49743,1.39654,1.4017,0.931298,1.11459,0.531446,0.386471,,,
0.302499,0.631665,0.823529,0.731495,0.669288,0.574553,0.508681,0.82552,0.286885,0.909134,0.762441,0.591603,0.538559,0.644806,0.230183,0.778145,0.391788,0.353329,0.49983,0.287186,0.194434,0.46,0.297838,0.467635,0.663241,0.468954,0.501967,0.685358,0.59915,0.571429,1.02125,0.579581,0.456847,0.608725,0.736903,0.531977,0.671329,0.973633,1.05395,1.22873,1.32648,1.14469,1.15217,0.920393,0.956533,0.413227,0.170425,,,
0.302499,0.615963,0.762305,0.834543,0.720167,0.493042,0.394097,0.808902,0.34192,0.686274,0.801878,0.610687,0.483565,0.717568,0.10061,0.90433,0.492729,0.35406,0.546167,0.303332,0.247045,0.423333,0.290632,0.409511,0.566799,0.312091,0.442171,0.798287,0.564447,0.524032,0.806717,0.512365,0.420598,0.600545,0.67404,0.555814,0.606527,0.869453,1.08288,1.15861,1.23961,1.07407,1.08696,0.911669,0.813751,0.326994,0.116413,,,
0.317419,0.697743,0.84874,0.859216,0.627197,0.393638,0.434028,0.648665,0.470726,0.599235,0.553052,0.68257,0.506953,0.640019,0.0724086,0.769072,0.479042,0.337235,0.582283,0.303332,0.275639,0.481667,0.327462,0.349406,0.589723,0.232026,0.287176,0.827882,0.504249,0.572096,0.64839,0.575143,0.414845,0.61486,0.781723,0.623256,0.608391,0.998071,1.19077,1.06875,1.37039,1.1442,1.069,0.80916,0.669652,0.230387,0.14001,,,
0.35994,0.820085,0.923169,0.79971,0.586956,0.446322,0.348959,0.469436,0.386417,0.595409,0.544601,0.535623,0.422251,0.743418,0.287348,0.708866,0.552609,0.336503,0.540716,0.358983,0.26382,0.594444,0.417934,0.285337,0.649012,0.355664,0.266719,0.813084,0.369688,0.514019,0.654558,0.719087,0.379747,0.698705,0.803842,0.765117,0.623776,1.14405,1.22596,1.11641,1.42177,1.29185,1.15501,0.74482,0.693625,0.200994,0.298899,,,
0.473331,1.0458,1.04082,1.07983,0.691952,0.264414,0.623264,0.322255,0.104215,0.52176,0.565258,0.48028,0.398862,0.650551,0.330031,0.82433,0.421728,0.38259,0.635435,0.343868,0.196721,0.581667,0.41313,0.31638,0.652174,0.574618,0.362707,0.770249,0.157224,0.528705,0.642906,0.757768,0.365362,0.734833,0.82305,0.712209,0.523543,1.13505,1.18061,1.1838,1.39281,1.21235,1.08034,0.515812,0.678346,0.183704,0.388044,,,
0.548676,1.03337,0.936375,1.05515,0.622572,0.285288,0.592014,0.298516,0.131148,0.41559,0.700469,0.386768,0.363464,0.666826,0.325457,0.973608,0.350727,0.491588,0.578194,0.357609,0.231414,0.526111,0.425941,0.422721,0.614229,0.685729,0.506688,0.820872,0.361898,0.447931,0.652502,0.725428,0.383774,0.726653,0.871362,0.729651,0.535198,1.06945,1.00938,1.11436,1.31387,1.23852,1.21361,0.505998,0.652002,0.178734,0.428946,,,
0.609101,0.807655,0.70108,0.970972,0.475023,0.238569,0.475695,0.311573,0.118267,0.406982,0.687324,0.477735,0.436789,0.659167,0.278963,0.995877,0.245509,0.547915,0.497104,0.39471,0.25772,0.533889,0.306645,0.396301,0.712253,0.65305,0.587726,0.700156,0.445467,0.451269,0.77793,0.757768,0.432106,0.579414,0.754366,0.764535,0.530536,0.933762,0.826427,0.952349,1.10462,1.21235,1.07372,0.460196,0.627766,0.153231,0.375459,,,
0.541962,0.636899,0.422569,0.818578,0.449584,0.135189,0.324653,0.411276,0.132318,0.299857,0.815023,0.644402,0.50885,0.47056,0.290396,1.04289,0.300257,0.545721,0.426917,0.412916,0.317957,0.427222,0.346677,0.419419,0.629249,0.495643,0.504327,0.681464,0.469547,0.550067,0.687457,0.592898,0.513809,0.427403,0.667055,0.669186,0.593473,0.754341,0.702893,0.998639,0.829986,1.10074,1.06616,0.522355,0.540306,0.157121,0.343472,,,
0.515106,0.610075,0.348139,0.477504,0.381591,0.0954273,0.243055,0.406528,0.238876,0.340029,0.591549,0.59542,0.502529,0.488751,0.323171,0.856495,0.360992,0.474762,0.310392,0.473033,0.446054,0.402222,0.314652,0.326948,0.564427,0.358388,0.445319,0.720405,0.436969,0.625501,0.586703,0.573874,0.565593,0.458078,0.715367,0.65814,0.564102,0.693891,0.820954,0.893125,0.825782,1.06716,0.979206,0.670665,0.429663,0.178517,0.319874,,,
0.460649,0.576055,0.289316,0.416546,0.410731,0.137177,0.0451388,0.412463,0.153396,0.31516,0.434742,0.482824,0.456384,0.62853,0.311738,0.696495,0.499572,0.395757,0.160477,0.657162,0.61952,0.58,0.349079,0.448481,0.501976,0.377995,0.431157,0.884735,0.385977,0.603471,0.511995,0.620799,0.543728,0.479891,0.675204,0.722674,0.580886,0.75627,0.95387,0.864534,0.831387,1.05235,0.988658,0.661941,0.440727,0.283553,0.407446,,,
