PD1[][0],PD1[][1],PD1[][2],PD1[][3],PD1[][4],PD1[][5],PD1[][6],PD1[][7],PD1[][8],PD1[][9],PD1[][10],PD1[][11],PD1[][12],PD1[][13],PD1[][14],PD1[][15],PD1[][16],PD1[][17],PD1[][18],PD1[][19],PD1[][20],PD1[][21],PD1[][22],PD1[][23],PD1[][24],PD1[][25],PD1[][26],PD1[][27],PD1[][28],PD1[][29],PD1[][30],PD1[][31],PD1[][32],PD1[][33],PD1[][34],PD1[][35],PD1[][36],PD1[][37],PD1[][38],PD1[][39],PD1[][40],PD1[][41],PD1[][42],PD1[][43],PD1[][44],PD1[][45],PD1[][46],PD1[][47],PD1[][48],PD1[][49]
0.402381,0.557423,0.924915,0.925532,0.377391,0.556868,1.02975,0.477733,0.395509,0.477564,0.775312,1.31844,1.61538,0.492,0.335793,0.25,0.393407,0.197998,0.893648,0.366667,0.226882,0.50545,0.543379,0.075532,0.567273,0.642662,0.548697,0.342012,0.284404,0.404172,0.253991,0.358047,0.44375,0.237981,1.38909,0.485348,1.00399,0.543478,0.519941,1.4918,0.847059,0.625616,0.364458,1.25,1.6055,0.872727,,,,
0.609524,0.70028,0.993174,0.897163,0.349565,0.66322,0.93135,0.692308,0.727116,0.253205,0.841886,1.31844,1.61154,0.472,0.494465,0.34413,0.359341,0.332592,0.810931,0.499048,0.297849,0.549046,0.634703,0.201064,0.703031,0.993619,0.524005,0.480473,0.24159,0.895698,0.251089,0.392405,0.825,0.581731,1.17273,0.67033,0.916223,0.473913,0.570162,1.35701,0.894118,0.566503,0.478916,1.21241,1.89908,0.914545,,,,
0.847619,0.439776,1.07509,0.911347,0.495652,0.598227,0.727689,1.03644,0.709845,0.13782,0.930652,1.60056,1.26923,0.49,0.544896,0.336032,0.325275,0.466073,0.672083,0.48,0.362365,0.656676,0.785388,0.31383,0.827879,1.38742,0.750343,0.55858,0.307339,1.03259,0.243832,0.446655,0.7625,0.536058,1.07273,0.738095,1.08112,0.536956,0.790251,1.41894,0.945098,0.559113,0.725904,0.860902,1.54128,1.04909,,,,
0.885714,0.478992,0.894198,0.843972,0.478261,0.483013,0.700229,1.13765,0.751295,0.134615,0.969487,1.37709,1.41154,0.508,0.601476,0.381579,0.473626,0.490545,0.632201,0.452381,0.488172,0.700272,0.929985,0.288298,0.724849,1.5278,0.817558,0.609467,0.362385,1.06519,0.330914,0.318264,0.708333,0.466346,0.852727,0.747253,1.01197,0.908696,0.924668,1.46812,0.968627,0.652709,0.972892,0.954887,1.23165,1.07818,,,,
0.883333,0.761905,0.546075,0.673759,0.485217,0.299852,0.457666,1.06478,0.568221,0.294872,1.18308,1.39385,1.15769,0.308,0.535055,0.336032,0.634066,0.570634,0.824224,0.471429,0.532258,0.610354,0.879756,0.231915,0.469091,1.61805,0.591221,0.648521,0.287462,0.72751,0.165457,0.39783,0.520833,0.627404,0.74,0.608059,1.03989,1.08043,1.06795,1.3643,0.845098,0.724138,0.828313,1.08835,1.13761,0.909091,,,,
0.723809,0.731093,0.348123,0.496454,0.530435,0.163959,0.79405,0.919028,0.512953,0.608974,1.23301,1.10056,1.33462,0.246,0.515375,0.275304,0.643956,0.593993,0.902511,0.404762,0.423656,0.487738,0.849315,0.172341,0.408485,1.65998,0.465021,0.417751,0.325688,0.441982,0.11611,0.490054,0.510416,0.579327,0.681818,0.417582,1.03059,0.928261,0.955687,1.32423,0.662745,0.913793,0.762048,1.09211,1.13761,0.663636,,,,
0.485714,0.857143,0.566553,0.269504,0.269565,0.193501,0.858124,0.643724,0.530225,0.721154,1.13592,0.818436,1.38846,0.186,0.387454,0.418016,0.678022,0.509455,1.0384,0.340952,0.31828,0.53406,0.547945,0.144681,0.351515,1.58979,0.373114,0.321893,0.155963,0.414602,0.0696663,0.553345,0.458333,0.653846,0.483636,0.479853,0.950798,0.78913,0.805022,1.1949,0.629412,0.945813,0.581325,0.956767,0.931193,0.454545,,,,
0.407143,0.915966,0.617747,0.216312,0.318261,0.426883,0.84897,0.959514,0.654577,0.538462,0.877947,0.751397,1.22308,0.36,0.434194,0.513158,0.662637,0.33148,1.01773,0.315238,0.312903,0.485014,0.557077,0.35,0.438788,1.49499,0.415638,0.342012,0.366972,0.521512,0.182874,0.708861,0.666667,0.807692,0.725455,0.613553,0.980053,0.645652,0.618907,1.14572,0.586275,0.692118,0.584337,0.870301,0.954128,0.343636,,,,
0.569048,0.666667,0.675768,0.074468,0.502609,0.57164,0.844393,1.06478,0.412781,0.442308,0.647712,0.902235,0.642308,0.606,0.312423,0.646761,0.462637,0.268076,0.81093,0.208571,0.386021,0.441417,0.712328,0.468085,0.597576,1.25433,0.781893,0.669822,0.389908,0.59322,0.179971,0.63472,0.783333,0.625,0.936364,0.489011,0.884308,0.636957,0.5613,1.24044,0.588235,0.655173,0.843374,0.887218,0.997706,0.521818,,,,
0.409524,0.577031,0.583618,0.0602837,0.711304,0.57164,0.915332,0.955465,0.492228,0.259615,0.619972,0.921788,0.557692,0.91,0.410824,0.573887,0.565934,0.240267,0.641063,0.14381,0.576344,0.351499,0.992389,0.625532,0.752728,1.08751,0.965707,0.96568,0.591743,0.607562,0.307692,0.531646,0.7625,0.800481,1.09273,0.558608,0.953457,0.832608,0.624815,1.11475,0.749019,1.05172,1.21988,0.947369,1.16284,0.783636,,,,
0.566667,0.67507,0.706485,0.223404,0.690435,0.391433,0.798627,0.619433,0.630397,0.233974,0.742025,0.681564,0.288461,0.994,0.398524,0.379555,0.541758,0.260289,0.559823,0.390476,0.748387,0.410082,1.10502,0.732979,0.980606,0.993619,0.987654,1.2568,0.625382,0.470665,0.251089,0.573237,0.735417,0.8125,1.30909,0.562271,0.990692,0.643478,0.838996,0.939891,0.915686,1.1601,1.44277,1.17669,1.24083,0.883636,,,,
0.55,0.59944,0.764505,0.411347,0.554783,0.181684,1.05263,0.534413,0.678756,0.557692,0.869626,0.47486,0.546154,0.87,0.571956,0.470648,0.523077,0.335929,0.493353,0.66,0.651613,0.573569,1.16743,0.734043,1.22545,1.03191,1.0631,1.22012,0.548929,0.504563,0.370102,0.699819,0.477083,0.790865,1.23818,0.423077,0.93617,0.671739,0.759232,0.721312,1.0098,1.33744,1.24398,1.38158,1.1422,1.02727,,,,
0.561905,0.845939,0.87372,0.546099,0.133913,0.0694239,0.869565,0.453441,0.658031,1.05128,0.852982,0.449721,0.542308,0.432,0.546126,0.521255,0.492308,0.498331,0.48449,0.729524,0.487097,0.735695,0.869102,0.617021,1.13333,0.915223,0.729767,0.970414,0.474006,0.533246,0.394775,0.556962,0.522917,0.716346,0.992727,0.470696,0.761968,0.576087,0.772526,0.56102,0.943137,1.04434,1.06024,1.2312,1.06651,0.783636,,,,
0.511905,0.787115,0.836177,0.780142,0.158261,0.0339733,0.599542,0.68421,0.468048,1.26923,0.686546,0.673184,0.65,0.336,0.416974,0.488867,0.402198,0.45495,0.514032,0.838095,0.322581,0.743869,0.614916,0.44149,0.864243,0.840474,0.563786,0.681657,0.570336,0.277705,0.396226,0.437613,0.44375,0.600962,0.816364,0.468864,0.723404,0.652174,0.571639,0.555556,0.586275,0.697044,0.650603,1.15414,0.866973,0.634545,,,,
0.569048,0.568627,0.662116,0.585106,0.17913,0.0044312,0.585812,0.473684,0.153713,1.15705,0.805825,0.547486,0.438461,0.222,0.147601,0.444332,0.240659,0.527253,0.317577,0.748572,0.173118,0.756131,0.278539,0.109575,0.625455,0.586144,0.366255,0.395266,0.45107,0.166884,0.29463,0.195298,0.427083,0.269231,0.414545,0.195971,0.55984,0.832609,0.419498,0.601093,0.294118,0.263547,0.231928,1.02444,0.873853,0.509091,,,,
0.354762,0.411765,0.354949,0.43617,0.412174,-0.0901035,0.491991,0.425101,0.129534,0.554487,0.736477,0.488827,0.269231,0.116,0.120541,0.29251,0.162637,0.591769,0.197932,0.478095,0.148387,0.708447,0.263318,-0.117021,0.470303,0.432088,0.208505,0.119527,0.663608,0.0547586,0.285922,0.227848,0.235417,0.177885,0.24,0.111722,0.598404,0.678261,0.152142,0.555555,0.221569,0.312808,0.0421686,0.721804,0.745413,0.403636,,,,
0.252381,0.271709,0.167235,0.379433,0.426087,-0.125554,0.176201,0.117409,0.105354,-0.00320519,0.597781,0.103352,0.415385,-0.0279999,0.0258303,0.187247,0.10989,0.500556,0.187592,0.401905,0.172043,0.604905,0.386606,-0.0648936,0.344243,0.342753,0.216735,0.0165679,0.590214,-0.104302,0.229318,0.153707,0.0583333,0.0576923,0.301818,0.00732601,0.517287,0.302174,-0.0162481,0.347905,0.141176,0.199507,0.0963857,0.469925,0.56422,0.125454,,,,
0.159524,0.0252101,-0.238908,0.184397,0.217391,-0.0960119,0.00457672,0.0242914,0.0777202,-0.246795,0.361997,-0.175978,0.361538,-0.032,0.0824108,0.276316,0.148352,0.354839,0.0280649,0.28,0.0677417,0.576294,0.414003,-0.00531909,0.326061,0.243391,0.251029,-0.0650888,0.425076,-0.10691,0.1582,0.112116,-0.425,0.0240385,0.292727,-0.0677656,0.360372,0.217391,-0.0915806,0.211293,0.111765,0.394089,-0.066265,0.362782,0.394495,0.110909,,,,
0.0666667,-0.0196079,-0.1843,0.166667,0.0991305,-0.028065,-0.105263,-0.0607289,0.0362695,-0.105769,0.126214,0.0363129,0.0307693,-0.142,0.0418205,0.260122,0.0934066,0.323693,-0.026588,0.0857144,0.0268817,0.606267,0.328767,0.0425532,0.367273,0.231541,0.187929,-0.0319527,0.344036,-0.0938723,-0.0101596,0.0705244,-0.5,-0.00721154,0.0890909,-0.119048,0.170213,-0.0956523,0,-0.00364299,-0.0156863,0.428572,-0.0361445,0.342105,0.463303,-0.143636,,,,
0.133333,-0.092437,-0.139932,0.152482,0.0156521,-0.00443131,-0.0457667,0.145749,0.0224524,0.0160256,0.120666,0.156425,0.0384616,-0.032,0.0344404,0.211539,0.0560439,0.110122,-0.0103398,0.0771429,0.0946236,0.459128,0.229832,0.0297874,0.38303,0.267092,0.153635,0.0556211,0.318043,-0.14472,-0.0624093,-0.0650995,-0.564583,-0.0961538,0.0418182,-0.0164835,0.142287,-0.286957,-0.00590846,-0.0182149,-0.241176,0.426108,0.177711,0.387218,0.208716,-0.0872729,,,,
0.333333,-0.165266,0.0443687,-0.109929,-0.0956522,-0.0516988,0.334096,0.109312,0.00172711,0.128205,0.300971,0.167598,0.0692308,-0.018,0.0799509,0.0678137,-0.0230771,0.154616,-0.0635155,0.0923809,0.113978,0.487738,0.0547943,0.00638311,0.431515,0.281677,0.0123458,0.00828396,0.203364,0.0625815,-0.139332,-0.122966,-0.333333,-0.341346,-0.0418182,-0.040293,0.0226064,-0.417391,-0.0901034,0.0491803,-0.262745,0.258621,0.177711,0.18985,0.18578,-0.0454546,,,,
0.223809,-0.0868348,0.283276,-0.134752,-0.196522,-0.134417,0.446224,0.271255,-0.174439,-0.0192307,0.17337,0.0698325,0.0115384,0.012,0.167282,-0.0364372,-0.153846,0.121246,0.0635155,0.0390476,0.180645,0.291553,0.0289192,-0.0106382,0.463031,0.267092,-0.0301783,0.0911241,0.162079,0.168188,-0.0174164,-0.0162749,-0.252083,-0.305288,-0.0145455,-0.0311355,0.0585106,-0.38913,-0.251108,0.12204,-0.180392,0.150246,0.186747,0.163534,0.110092,0.0127271,,,,
0.0119048,-0.159664,0.143345,0.0496453,-0.168696,-0.23486,0.334096,0.0323886,-0.181347,-0.128205,0.320388,0.0279329,0.0961538,-0.0279999,0.113161,-0.0900809,-0.164835,0.0878754,0.163959,0.0790476,0.168817,0.13079,0.0517503,0.0255321,0.229091,0.226071,-0.0562415,-0.0556214,0.114679,0.121252,0.0391873,-0.0976493,-0.220833,-0.266827,0.169091,0.0054945,0.0452128,-0.278261,-0.273264,-0.0182149,-0.158824,0.0591134,0.268072,0.109023,0.146789,0.0545454,,,,
-0.0928571,-0.10084,0.0750854,-0.0851064,-0.234783,-0.143279,0.196796,0.02834,0.0604491,-0.0448718,0.287101,-0.0502793,-0.05,0.0860001,0.00492014,-0.181174,-0.175824,-0.0344827,-0.0014773,0.0695238,0.111828,0.110354,0.0517503,-0.011702,0.0206062,0.0619872,-0.142661,-0.123077,0.0397553,0.114733,0.0537011,-0.112116,-0.247917,-0.15625,0.305454,-0.0054945,0.00132979,-0.167391,-0.221566,-0.162113,-0.121569,0.0147783,0.21988,0.161654,0.0527523,0.101818,,,,
-0.211905,-0.170868,0.303754,0.0851063,-0.189565,-0.0162481,-0.0755149,-0.00404871,0.198618,0.0865383,0.356449,0.0363129,-0.257692,0.064,-0.151292,-0.148785,-0.137363,-0.0845384,-0.109306,0.0447618,0.0978494,0.0381471,0.0852359,0.0106384,0.0654547,-0.0264356,0.00548697,-0.0816569,0.0229358,0.0325946,0.00870822,0.0994575,-0.26875,-0.0649038,0.16,0.047619,-0.121011,-0.0630436,-0.165436,-0.373406,-0.00784323,-0.0517241,-0.0512046,0.31203,0.222477,0.169091,,,,
-0.0571429,-0.0336135,0.180887,0.216312,-0.227826,0.264402,-0.139588,0.0202429,0.392055,0.0833333,0.373093,-0.153631,-0.265385,-0.0700001,-0.206642,-0.0819838,-0.110989,-0.130145,-0.181684,0.0866666,0.0741934,0.0258855,0.00304408,0.038298,0.0218183,-0.0929808,0.00411525,-0.104142,0.0688072,0.0130378,-0.00435416,0.0795659,-0.197917,-0.0504808,0.130909,0.0787546,-0.143617,0.0739129,0.0339734,-0.298725,-0.121569,-0.0197043,-0.144578,0.351504,0.286697,0.307273,,,,
0.0142856,0.179272,0.119454,0.244681,-0.182609,0.217134,-0.265446,0.182186,0.295337,0.179487,0.312066,-0.00558658,0.0730769,-0.248,-0.151291,-0.15081,-0.217582,-0.0456062,-0.134417,0.0390477,-0.0602151,0.0694822,0.0350075,0.0191492,-0.0290907,-0.143118,-0.085048,-0.0426036,0.0703363,0.0547587,-0.239478,0.213381,-0.0958334,-0.177885,-0.0145455,0.040293,-0.204787,0.156522,-0.00295423,-0.205829,-0.12549,0.0073892,-0.144578,0.191729,0.298165,0.334545,,,,
0.202381,0.322129,0.105802,0.166667,-0.25913,0.0782864,-0.251716,0.315789,-0.00863568,0.0865383,0.0762829,-0.0223463,0.357692,-0.272,-0.111931,-0.220648,-0.321978,-0.057842,0.00590831,-0.0685714,-0.0881721,0.0149863,-0.00304431,-0.0287233,0.0472729,-0.0528714,-0.111111,-0.0295859,0.00764523,0.00651888,-0.258345,0.110307,-0.0333334,-0.216346,-0.165455,-0.0952381,-0.132979,0.243478,0.0177254,-0.029144,0.0156862,0.115764,-0.0361445,0.167293,0.22477,0.301818,,,,
0.247619,0.338936,-0.109215,0.276596,-0.116522,0.00738541,-0.199085,0.00809713,-0.164076,-0.0384616,-0.0596394,0.120112,0.476923,-0.326,-0.111931,-0.225708,-0.26044,-0.00111241,0.17873,-0.0266666,-0.0322583,0.0831061,0.022831,-0.0808509,0.0690911,-0.0455787,-0.22085,-0.150296,0.0840978,-0.148631,-0.230769,-0.00542504,-0.1,-0.257212,-0.145455,-0.17033,-0.0890957,0.326087,0.0192024,0.0236794,-0.054902,0.295566,-0.0542168,0.163534,0.18578,0.201818,,,,
0.214286,0.45098,-0.146758,-0.0177305,-0.175652,-0.0457903,0.0526315,-0.105263,-0.0708117,-0.0993591,-0.184466,-0.0223464,0.369231,-0.15,-0.169742,-0.225708,-0.154945,0.0122358,0.174298,-0.112381,-0.0580646,0.113079,-0.0502284,-0.254255,0.12,-0.15041,-0.26749,-0.153846,0.0382263,-0.21382,-0.0870826,-0.103074,-0.13125,0.0240386,-0.0654545,-0.195971,-0.0757979,0.267391,-0.212703,-0.132969,0.0666666,0.327586,-0.0210843,0.167293,0.00229349,0.0872727,,,,
0.390476,0.235294,0.0989761,-0.131206,-0.168696,-0.175776,0.020595,-0.157895,0.0673576,-0.240385,-0.195562,-0.198324,0.0192308,-0.0720001,-0.161132,-0.111336,-0.0494506,0.0266963,0.118168,-0.0580953,-0.0989248,0.163488,0.101979,-0.239362,0.13697,-0.147675,-0.115226,-0.0603551,0.00764523,-0.205997,0.0420901,-0.142857,-0.216667,0.0841347,-0.218182,-0.0805861,-0.0598405,0.169565,-0.267356,-0.253188,0.111765,0.238916,-0.0542169,0.103383,-0.00917426,-0.0327273,,,,
0.371429,0.184874,0.0511946,-0.191489,-0.154783,-0.181684,0.107551,-0.360324,0.164076,-0.342949,-0.106796,-0.377095,-0.123077,-0.116,-0.0528905,0.0253038,-0.0263736,0.0122358,0.0192022,0.0333334,-0.131183,0.152588,0.00456612,-0.184042,0.00848496,-0.0592524,-0.0438957,0.0485207,-0.0198778,-0.178618,0.165457,-0.168174,-0.204167,0.194712,-0.216364,-0.172161,-0.18617,0.0978261,-0.217134,-0.167577,-0.123529,0.270936,-0.0421685,0.105263,-0.0344037,-0.0872728,,,,
0.190476,0.232493,0.0853241,0.0141844,-0.106087,-0.355982,-0.0755149,-0.149798,0.336788,-0.128205,0.234397,-0.346369,-0.00384608,-0.218,-0.0565805,0.0759109,-0.189011,-0.106785,-0.0398819,0.0257143,-0.204301,0.0885558,0.14003,-0.104255,-0.0569695,-0.0711029,0.0425239,0.147929,-0.0107034,-0.0925684,-0.00145124,-0.110307,-0.258333,0.132212,-0.216364,-0.29304,-0.271277,0.158696,-0.302807,-0.349727,-0.24902,0.167488,0.349398,0.118421,-0.146789,-0.136364,,,,
0.266667,0.260504,-0.0511945,-0.0673759,-0.0469565,-0.418021,-0.196796,0.0445344,0.340242,-0.0320513,0.320388,-0.162011,0.184615,-0.208,-0.0405903,-0.00202425,-0.294506,-0.172414,-0.100443,-0.0304761,-0.175269,0.177112,0.161339,-0.0670212,-0.00121192,0.0291705,0.0644719,0.16213,-0.0229359,-0.0951761,-0.103048,-0.130199,-0.145833,0.0456732,-0.247273,-0.406593,-0.324468,0.0521739,-0.14771,-0.100182,-0.127451,0.0985222,0.572289,0.25188,-0.0252294,-0.0800001,,,,
-0.0904763,0.196078,-0.27645,-0.00354621,0.0678261,-0.225997,-0.313501,0.0607287,0.115717,0.150641,0.145631,0.0279329,0.342308,-0.09,-0.0861008,-0.0425101,-0.138462,-0.164627,-0.0443132,-0.0409524,-0.0784947,0.208447,0.143074,0.0202128,-0.0121211,0.0428441,0.0301784,0.0532544,0.0183485,-0.023468,-0.1582,-0.0325497,-0.277083,-0.105769,-0.06,-0.3663,-0.281915,0.00434772,-0.0620384,-8.89e-08,-0.111765,-0.0763547,0.463855,0.357143,0.0871559,0.0436362,,,,
-0.283333,0.243698,-0.303754,0.0319148,-0.0747826,-0.152142,-0.199085,0.02834,-0.029361,0.294872,0.0457699,-0.175978,0.396154,0.122,-0.146371,0.00101213,-0.0912088,-0.0589545,-0.0177253,-0.0828571,-0.158065,0.152588,0.0776254,-0.0808509,-0.0375756,-0.109389,0,-0.0508876,0.0626911,0.029987,-0.00870822,-0.00723327,-0.377083,0.0721154,0.0909091,-0.141026,-0.25133,-0.0326088,-0.183161,0.116576,0.0117646,-0.0837439,0.391566,0.477444,0.16055,0.0636362,,,,
-0.166667,0.0756302,0.0307167,0.0602836,-0.0643478,-0.113737,-0.105263,-0.040486,-0.305699,0.0480768,-0.115118,-0.173184,0.176923,0.188,-0.132841,0.0637653,-0.0692309,0.0111234,-0.0649926,0.0942858,-0.207527,0.111717,0.089802,-0.061702,-0.138182,-0.141294,0.0809328,0.0899408,0.0183486,0.118644,0.049347,-0.034358,-0.364583,0.0120193,0.105455,-0.0054945,-0.081117,-0.119565,-0.131462,0.256831,0.0862745,-0.0541871,0.228916,0.381579,0.293578,0.02,,,,
-0.369048,0.0224089,-0.00682591,0.0815601,-0.0678261,-0.0871493,0.0892449,-0.068826,-0.19171,-0.201923,-0.0208045,-0.209497,0.15,0.112,-0.0615007,0.115385,-0.0637363,-0.0355952,-0.0753324,0.141905,-0.0924731,-0.0885559,-0.100457,-0.0351062,-0.178182,-0.144029,0.109739,0.0307693,-0.0443425,0.166884,0.0638608,-0.0198915,-0.266667,-0.0384615,0.18,-0.104396,0.0731382,-0.247826,-0.165436,0.31694,0.0647059,0.137931,0.138554,0.368421,0.311927,0.0363636,,,,
-0.202381,0.0504202,0.0580205,0.0212766,-0.0713044,-0.0782866,0.196796,0.1417,0.0708117,-0.173077,0.106796,-0.402235,0.165385,0.07,-0.0504305,0.107288,-0.172528,-0.0812013,-0.134417,0.0866666,-0.110753,-0.158038,-0.04414,0.0659575,-0.196364,-0.216955,0.192044,0.0272189,-0.0825689,0.134289,-0.00725687,0.0705244,-0.139583,-0.127404,0.00909091,-0.338828,0.234043,0.0913042,-0.375185,0.140255,0.0470588,0.300493,0.150603,0.157895,0.325688,-0.00909108,,,,
0.169048,0.10084,0.0784984,-0.0567376,0.0226087,0.149188,0.12357,0.234818,0.0397236,-0.13141,0.306519,-0.446927,0.373077,-0.0699999,-0.100861,-0.104251,-0.232967,-0.183537,-0.0709011,-0.105714,-0.0053764,-0.0858311,-0.0273973,0.0723405,-0.10303,-0.123974,0.21262,0.0366863,-0.0688073,-0.0560626,-0.107402,0.0922242,-0.0187501,-0.237981,-0.0890909,-0.490842,0.299202,0.21087,-0.353028,0.0601093,0.00392157,0.302956,0.325301,0.140977,0.449541,0.183636,,,,
0.0833333,-0.0532213,0.0682595,-0.106383,-0.0573913,0.125554,0.0549199,0.105263,-0.153713,0.115385,0.226075,-0.46648,0.457692,0.03,0.00246007,-0.147773,-0.148352,-0.18465,0.0103396,-0.204762,-0.00322591,-0.115804,-0.00761043,-0.00425522,-0.0618181,0.0191432,0.208505,0.0556212,-0.00764534,-0.0847457,-0.171263,0.113924,-0.0875001,-0.300481,-0.0127273,-0.437729,0.275266,0.345652,-0.397341,-0.229508,0.0666667,0.0369458,0.186747,0.0601504,0.142202,0.287273,,,,
0.0904762,0.165266,0.16041,0.074468,-0.325217,0.0753321,0.0961098,-0.0566802,-0.243523,0.157051,0.0707352,-0.592179,0.469231,-0.012,-0.0381303,-0.102227,-0.186813,-0.163515,0.0797636,-0.222857,-0.00860223,-0.113079,-0.0243532,-0.0478723,-0.181818,0.0428442,0.115226,0.0698224,0.0489297,-0.0560625,-0.0101597,0.233273,-0.1875,-0.185096,0.130909,-0.208791,0.226064,0.356522,-0.332349,-0.347905,0.113725,-0.174877,0.379518,0.0845865,0.0412843,0.0854544,,,,
0.285714,0.266106,0.191126,0.113475,-0.210435,-0.220089,0.135011,-0.182186,-0.419689,0.0993589,-0.00416085,-0.248603,0.25,-0.116,0.0221403,-0.0759109,-0.273626,-0.121246,0.0280648,-0.12381,-0.0161292,-0.0953679,-0.0304415,0.00212781,-0.198788,0.0929809,0.113855,0.133728,0.0305809,0.0130378,0.0870826,0.0867993,-0.1375,-0.028846,0.198182,-0.163004,0.0212767,0.147826,-0.230428,-0.413479,0.203921,-0.366995,0.253012,-0.0958648,-0.0688074,-0.0763637,,,,
-0.0619047,0.226891,-0.136519,0.0602836,-0.193043,-0.385524,-0.0320367,-0.251012,-0.246978,-0.13141,-0.117892,-0.0502794,0.203846,-0.15,0.0233703,-0.0354251,-0.273626,-0.107898,-0.1226,-0.012381,0.0354838,-0.00136247,-0.0593608,-0.0191488,-0.208485,-0.0136737,0.0809328,0.15858,-0.0259939,0.035202,0.104499,0.0488245,-0.13125,0.0120193,0.189091,-0.153846,-0.099734,-0.11087,-0.172821,-0.40255,0.0980391,-0.268473,0.192771,0.0469924,0.116972,-0.185455,,,,
-0.0285714,0.14846,-0.286689,-0.180851,-0.186087,-0.453471,-0.0183066,-0.206478,-0.0984456,-0.269231,-0.245492,-0.120112,0.288461,-0.188,0.0270602,-0.0344129,-0.257143,-0.0211345,-0.186115,0.0352381,0.0118279,0.0408719,-0.106545,0.140426,-0.190303,-0.0738377,0.0315501,0.145562,-0.0626911,0.059974,0.0174165,0.0180831,-0.0812501,-0.127404,0.00363636,-0.168498,-0.12234,0.126087,-0.25997,-0.134791,0.00196069,-0.152709,-0.0240963,-0.0469926,0.275229,-0.22,,,,
-0.0238095,-0.0700281,-0.259386,-0.152482,-0.186087,-0.317578,-0.0961099,-0.101215,-0.074266,-0.291667,0.0235783,-0.175978,0.453846,-0.228,-0.178352,-0.0617409,-0.28022,0.00778637,-0.0930577,0.00761909,0.0731181,-0.0313353,-0.0471842,0.0680852,-0.16606,-0.161349,0.00548697,0.16213,-0.0688074,0.0156454,-0.164006,-0.122966,-0.0333334,-0.0216346,-0.212727,-0.152015,0.0172873,0.13913,-0.283604,-0.12204,-0.317647,-0.0221674,-0.00301193,0.171053,0.417431,-0.0454546,,,,
-0.133333,-0.336134,-0.0750853,-0.280142,-0.297391,-0.23486,-0.107551,-0.157895,-0.243523,-0.176282,0.0180305,-0.371508,0.55,-0.028,-0.105781,-0.0516194,-0.241758,0.0233593,-0.0354506,0.0961905,0.0892472,-0.133515,-0.0791476,-0.0414893,-0.0751514,-0.111212,0.0137175,0.121893,0.00458707,0.0925685,-0.28447,-0.271248,-0.154167,-0.0120192,-0.249091,-0.179487,0.0997341,0.0695651,-0.367799,-0.0601094,-0.433333,0.0246306,-0.159638,0.161654,0.206422,0.00363629,,,,
-0.15,-0.257703,0,-0.191489,-0.523478,-0.0901035,-0.0823799,0.0809715,-0.229706,-0.185897,-0.137309,-0.469274,0.523077,0.066,-0.179582,-0.0607287,-0.234066,-0.00778645,-0.042836,0.0314285,0.158064,-0.188011,-0.135464,-0.12234,-0.0860605,-0.0756608,0.0452676,0.181065,0.091743,0.0312907,-0.298984,-0.301989,-0.16875,0.0480769,-0.134546,-0.0805861,0.208777,-0.0152175,-0.251108,-0.0437159,-0.356863,0.0738917,-0.0361445,0.197368,0.167431,-0.0672729,,,,
0.0690477,-0.112045,0.0409556,-0.251773,-0.307826,-0.0960119,-0.0320366,0.279352,-0.0777202,-0.0705128,-0.0846047,-0.505587,0.307692,0.0440001,0.00738003,-0.131579,-0.279121,-0.112347,0.0118167,-0.02,0.110753,-0.0694823,-0.214612,-0.134043,-0.0569695,-0.00820411,0.0685872,0.0650887,0.0703363,0.0182528,-0.119013,-0.477396,-0.2875,0.079327,-0.06,-0.203297,0.0199469,-0.121739,-0.0620384,-0.0819673,-0.315686,0.0492611,-0.120482,0.0864662,0.0183487,-0.112727,,,,
-0.135714,-0.140056,-0.0136519,-0.234043,-0.189565,0.0192024,-0.21968,0.17004,0.0466321,-0.099359,-0.178918,-0.340782,0.0307693,0.108,-0.0270603,-0.195344,-0.234066,-0.145718,-0.05613,-0.0419047,0.0827956,0.0531334,-0.193303,-0.171277,-0.0751514,-0.0382861,0.213992,0.134911,0.0810396,-0.0104302,-0.0174165,-0.213382,-0.41875,-0.0408654,0.0727272,-0.221612,-0.117021,-0.286957,0.0709011,-0.0255009,-0.111765,0.270936,-0.0512047,0.289473,0.298165,-0.207273,,,,
-0.0190476,-0.047619,-0.116041,-0.170213,-0.154783,-0.0576072,-0.075515,-0.0161943,0.0984458,-0.128205,-0.231623,-0.351955,0.111538,-0.08,0.0159902,-0.25,-0.0494506,-0.181313,-0.116691,-0.106667,0.0709677,0.0803814,-0.228311,-0.0425531,-0.041212,0.00638106,0.259259,0.0923077,0.0168195,-0.0964797,-0.127721,-0.128391,-0.460417,-0.319712,0.109091,-0.197802,-0.200798,-0.126087,0.0295421,0.129326,0.0921568,0.221675,0.0662652,0.161654,0.302752,-0.0309093,,,,
