PD2[][0],PD2[][1],PD2[][2],PD2[][3],PD2[][4],PD2[][5],PD2[][6],PD2[][7],PD2[][8],PD2[][9],PD2[][10],PD2[][11],PD2[][12],PD2[][13],PD2[][14],PD2[][15],PD2[][16],PD2[][17],PD2[][18],PD2[][19],PD2[][20],PD2[][21],PD2[][22],PD2[][23],PD2[][24],PD2[][25],PD2[][26],PD2[][27],PD2[][28],PD2[][29],PD2[][30],PD2[][31],PD2[][32],PD2[][33],PD2[][34],PD2[][35],PD2[][36],PD2[][37],PD2[][38],PD2[][39],PD2[][40],PD2[][41],PD2[][42],PD2[][43],PD2[][44],PD2[][45],PD2[][46],PD2[][47],PD2[][48],PD2[][49]
0.491124,0.902503,0.545161,0.395973,0.792545,0.491228,0.769657,0.40146,0.394435,0.357143,0.35641,0.682415,0.508443,0.452869,0.493351,0.345588,0.0469483,0.386714,0.991549,0.41658,0.413669,1.04463,0.493921,0.23286,0.460491,1.70548,0.7493,0.711657,0.289198,1.26907,0.337349,0.809836,0.558823,0.612335,0.682156,0.868739,1.23779,0.370567,0.694444,1.00158,0.309125,0.393846,0.450151,0.293963,0.944573,0.650467,,,,
0.628402,1.11067,0.648387,0.560403,0.653161,0.502924,0.59247,0.525547,0.420622,0.528571,0.366667,0.88189,0.639775,0.692623,0.485373,0.385504,-0.0152583,0.3879,0.96338,0.3057,0.31295,0.774059,0.401216,0.184397,0.531335,1.37573,0.645658,0.548466,0.163763,1.12374,0.355422,0.736065,0.52521,0.381057,0.828996,0.602763,1.16067,0.460993,0.784392,0.94462,0.560521,0.326154,0.468278,0.593176,1.00462,0.641122,,,,
0.583432,1.19499,0.745161,0.848994,0.26094,0.540936,0.585825,0.518248,0.423895,0.610714,0.497436,0.942257,0.651032,0.766393,0.525266,0.435924,0.158451,0.483986,0.846479,0.262176,0.272182,0.684798,0.424012,0.107565,0.440055,1.04012,0.457983,0.574233,0.179443,0.808633,0.266566,0.590164,0.428571,0.517621,0.64684,0.737478,1.03342,0.691489,0.809524,0.751582,0.782123,0.0800001,0.637462,0.721785,0.953811,0.75701,,,,
0.633136,0.873518,0.819355,1.1745,0.228525,0.570176,0.59247,0.39781,0.368249,0.75,0.74359,0.708662,0.861163,0.901639,0.538564,0.577731,0.296948,0.368921,0.661972,0.362694,0.185851,0.64993,0.300912,0.134752,0.585831,0.892368,0.231092,0.592638,0.289198,0.65036,0.114458,0.659016,0.605042,0.718062,0.698885,0.896373,1.02442,0.76773,0.671958,0.914557,0.772812,0.0615385,0.640483,0.622047,0.833719,0.64486,,,,
0.429586,0.604743,0.632258,1.19799,0.423015,0.523392,0.614618,0.189781,0.286416,0.914286,0.897436,0.75853,0.621013,0.735656,0.602394,0.731092,0.495305,0.211151,0.716901,0.527461,0.316547,0.577406,0.261398,0.211584,0.681199,0.822896,0.281513,0.498159,0.43554,0.566907,-0.0361446,0.654098,0.838235,0.755507,0.780669,0.835924,1.11568,0.946808,0.616402,0.946203,0.854748,0.332308,0.761329,0.464567,0.965358,0.463551,,,,
0.178698,0.444005,0.503226,0.785235,0.257699,0.400585,0.51052,0.430657,0.234043,0.971428,0.766667,0.80315,0.459662,0.731557,0.714096,0.596638,0.625587,0.0106762,0.614084,0.500518,0.33813,0.562064,0.355623,0.190307,0.933243,0.793542,0.452381,0.472393,0.508711,0.529496,0.11747,0.568853,0.92437,0.579295,0.715613,0.861831,1.009,0.989362,0.526455,0.838608,0.715084,0.510769,1.00906,0.391076,0.969977,0.271028,,,,
0.306509,0.391304,0.222581,0.42953,0.209076,0.245614,0.366556,0.664234,0.505728,0.964286,0.479487,0.897638,0.527204,0.538934,0.571809,0.55147,0.580986,-0.0225385,0.680282,0.356477,0.431655,0.51325,0.504559,0.250591,0.955041,0.959882,0.390756,0.444172,0.608014,0.630216,0.0391566,0.409836,1.02941,0.526432,0.717472,0.758204,0.88689,0.77305,0.75,0.949367,0.50838,0.593846,0.97281,0.28084,0.87067,0.358879,,,,
0.462722,0.494071,0.26129,0.459732,0.338736,0.324562,0.246955,1.06204,0.486088,0.928571,0.517949,0.926509,0.489681,0.358606,0.525266,0.652311,0.456573,-0.00593109,0.995774,0.384456,0.482015,0.688982,0.43769,0.374704,0.884196,0.946184,0.379552,0.622086,0.541812,0.467626,0.057229,0.540983,1.12185,0.363436,0.682156,1.03972,0.753213,0.636525,0.671958,1.17089,0.690875,0.76,0.851964,0.375328,0.755196,0.540187,,,,
0.874556,0.638999,0.245161,0.577181,0.627229,0.283626,0.227021,1.10584,0.535188,0.678571,0.635898,0.934383,0.598499,0.391393,0.541224,0.60084,0.464789,0.106762,1.23099,0.382383,0.526379,0.800558,0.495441,0.497636,0.651226,1.04697,0.389356,0.753374,0.351916,0.277698,0.0602408,0.672131,1.15126,0.314978,0.628253,1.40069,0.920308,0.757092,0.72619,1.33228,0.860335,0.735385,0.851964,0.364829,0.752887,0.661682,,,,
1.05917,0.760211,0.445161,0.677853,0.71799,0.546784,0.348837,1.06204,0.436989,0.607143,0.828205,0.7979,0.639775,0.344262,0.515958,0.584033,0.494131,0.0723608,1.21549,0.41658,0.434053,0.747559,0.358663,0.57565,0.517711,1.14188,0.177871,0.755828,0.24216,0.202878,0.0316265,0.819672,1.14076,0.354626,0.737918,1.54577,1.33933,0.937943,0.718254,1.28956,0.836127,1.05231,0.543807,0.225722,0.856813,0.785047,,,,
0.912426,0.720685,0.56129,0.567114,0.889789,0.505848,0.58804,0.682482,0.358429,0.307143,0.728205,0.695538,0.39212,0.293033,0.422872,0.462185,0.504695,0.0415184,1.08873,0.418653,0.193046,0.574617,0.296352,0.528369,0.46594,1.091,0.228291,0.536196,0.252613,0.224461,0.0406627,0.972131,1.26681,0.372247,0.788104,1.39896,1.51414,1.09043,0.722222,0.941456,0.918063,0.901538,0.543806,0.396325,0.734411,0.783178,,,,
0.538462,0.715415,0.629032,0.21141,0.743922,0.175439,0.627907,0.266423,0.440262,0.185714,0.474359,0.745407,0.253283,0.192623,0.361702,0.273109,0.368545,0.0676156,0.777465,0.299482,0.115108,0.485356,0.31003,0.249409,0.689373,1.18395,0.351541,0.431902,0.181185,0.248921,0.143072,1.0082,1.37815,0.348018,0.741636,1.15717,1.47943,1.13475,0.853175,0.753165,0.752328,1.00615,0.55287,0.338583,0.635104,0.588785,,,,
0.221302,0.670619,0.36129,0.181208,0.474879,0.187135,0.404208,0.153285,0.620295,0.0964285,0.212821,0.826772,0.268293,0.0983606,0.247341,0.181723,0.173709,0.162515,0.535211,0.207254,0.0779376,0.179916,0.237082,0.264775,0.824251,1.13014,0.330532,0.357055,0.189895,0.300719,0.22741,0.804918,1.35084,0.317181,0.579926,0.661485,1.20694,0.996454,0.915344,0.547468,0.620112,0.876923,0.567976,0.181102,0.644342,0.579439,,,,
-0.0130178,0.544137,0.190323,0.120806,0.299838,0.017544,0.277962,0.138686,0.296236,0.0964285,0.112821,0.574803,0.365854,0.0327868,0.255319,0.320378,0.0105633,0.366548,0.515493,0.255958,0.201439,0.158996,0.197568,0.30851,0.80109,1.05577,0.306723,0.537424,0.0940766,0.146763,0.191265,0.632787,0.966387,0.337004,0.297398,0.474957,0.816195,0.588652,0.589947,0.537975,0.385475,0.649231,0.510574,0.194226,0.685912,0.564486,,,,
-0.112426,0.412385,0.0419354,0.127517,0.0794165,0.00292386,0.200443,0.40146,-0.0900164,0.246429,0.158974,0.278215,0.470919,-0.022541,0.323138,0.268907,0.0246478,0.355872,0.546479,0.219689,0.413669,0.244073,0.179331,0.334515,0.685286,1.04794,0.221288,0.530062,0.0104529,0.0820145,0.164157,0.290164,0.602941,0.398678,0.351301,0.34715,0.597686,0.237589,0.371693,0.64557,0.238361,0.101538,0.410876,0.181102,0.872979,0.484112,,,,
-0.00591716,0.111989,0.209678,0.194631,-0.111831,0.0614035,0.222591,0.59854,-0.256956,0.578571,0.125641,0.0367455,0.388368,-0.0389345,0.347075,0.294118,-0.0504696,0.341637,0.342253,0.116062,0.440048,0.430962,0.174772,0.309693,0.56267,0.992172,0.0742297,0.433129,-0.0470384,0.020144,-0.0240964,0.0786885,0.292017,0.23348,0.30855,0.369603,0.488432,0.0407801,0.15873,0.414557,-0.00558659,0.0123077,0.063444,0.181102,0.750577,0.370093,,,,
0.0627218,-0.13834,0.348387,0.134228,-0.199352,-0.0175437,0.320044,0.412409,-0.204583,0.475,0.141026,-0.047244,0.373358,-0.0594263,0.265957,0.203781,-0.0539906,0.201661,0.0239436,0.0476685,0.226619,0.407253,0.293313,0.13357,0.297003,0.734833,0.0336133,0.253988,0.0278744,0.126619,-0.105422,-0.0393443,0.00210074,0.0594715,0.299256,0.238342,0.33162,-0.0549645,-0.115079,0.229431,-0.0763501,-0.0492307,0.0271904,0.291339,0.445727,0.362617,,,,
-0.0532544,-0.351779,0.312903,0.231544,-0.192869,-0.114035,0.297896,0.0547446,-0.109656,0.25,-0.0487179,0.081365,0.136961,-0.182377,0.138298,0.0808822,-0.0504695,0.0308423,-0.0366197,0.0777202,0.0323742,0.256625,0.272036,0.079196,0.226158,0.580235,-0.00280117,0.128835,0.108014,0.16259,-0.192771,-0.0311476,-0.117647,-0.110132,0.254647,0.0500863,0.232648,-0.0975177,-0.216931,0.212025,-0.156425,0.252308,-0.111783,0.233596,0.13164,0.306542,,,,
-0.140828,-0.388669,-0.00322579,0.228188,0.0372773,0.0116959,0.118494,-0.0401461,0.0932898,-0.0892857,-0.202564,0.0918635,0.0469043,-0.135246,0.219415,0.057773,0.160798,-0.0260971,-0.0154929,0.0943005,-0.0563549,-0.0264993,0.211246,0.166667,0.316076,0.263209,0.0238094,0.111657,0.216028,0.0575541,-0.0858433,-0.0770492,-0.039916,-0.125551,0.0613383,-0.202073,0.0424166,-0.147163,-0.0211641,0.0458862,-0.121043,0.513846,-0.202417,0.0131233,0.0993072,0.342056,,,,
-0.32071,-0.254282,-0.158065,0.0939597,0.105349,-0.0350877,-0.0985603,-0.0182482,-0.076923,-0.121429,-0.279487,0.0813648,0.0806754,-0.0409837,0.308511,0.0430671,0.129108,0.0474497,0.116901,0.18342,-0.0215827,-0.311018,0.109422,0.190307,0.317439,0.206458,0.0490196,0.278528,0.203833,0.0230217,-0.061747,-0.145902,-0.12605,-0.0770924,-0.0780669,-0.0932642,-0.0861182,-0.212766,0.031746,0.0142406,-0.106145,0.464615,-0.0755287,-0.0183728,0.147806,0.250467,,,,
-0.52426,0.0935441,-0.319355,-0.0402683,0.063209,-0.140351,-0.156146,-0.0145985,-0.374795,-0.0928572,-0.376923,-0.0944882,0.133208,-0.27459,0.449468,0.0199579,0.111502,-0.049822,0.133803,0.104663,0.110312,-0.230125,-0.0243162,0.172577,0.316076,0.16047,0.0644258,0.204908,0.226481,0.0489209,0.00753009,-0.165574,-0.136555,-0.0704846,-0.0892193,0.00863558,-0.169666,-0.0301419,0.186508,-0.0253165,-0.134078,0.0892308,0.190332,-0.0183728,0.117783,0.127103,,,,
-0.39645,0.111989,-0.129032,-0.0234898,0.0502432,-0.233918,-0.359911,-0.0145985,-0.378069,-0.0392858,-0.328205,0.0131235,0.0506566,-0.213115,0.352394,0.0787814,-0.0316902,0.117438,0.111268,0.0290155,0.232614,-0.0962344,-0.00303968,0.121749,0.361035,0.202544,0.159664,0.153374,0.21777,0.0805756,-0.138554,-0.0409836,-0.128151,-0.323789,-0.291822,0.208981,-0.190231,-0.0531915,0.187831,-0.0363923,-0.0446928,-0.076923,0.166163,-0.0839895,0.0277136,-0.0822429,,,,
-0.242604,0.193676,0.103226,-0.208054,-0.0210695,-0.187134,-0.262458,-0.0693431,-0.198036,-0.0357143,-0.107692,-0.00787404,-0.00938092,-0.211066,0.240692,-0.0010504,0.0211266,0.113879,-0.0183099,-0.0683938,0.281775,-0.0237099,-0.0121581,0.0260047,0.243869,0.172211,0.15126,0.0441719,0.263066,0.120863,-0.0783132,0.0426229,-0.113445,-0.438326,-0.286245,0.158895,-0.119537,-0.0602838,0.112434,-0.10443,-0.0409683,-0.0584614,0.296072,-0.0787401,7.41e-08,-0.0504673,,,,
0.202367,-0.111989,0.106452,-0.14094,-0.00486222,-0.157895,-0.122924,-0.0182482,-0.0801964,0.0857143,-0.0230768,-0.0393701,-0.144465,-0.20082,0.0332447,-0.0714286,0.0140845,0.084223,0.0267605,-0.0207254,0.199041,0.0529987,0.00151973,0.070922,0.113079,0.114481,0.161064,0.00490807,0.303136,0.233094,-0.0210844,0.0999999,0.0609244,-0.570485,-0.0223049,0.0224525,-0.123393,-0.0780142,0.00925915,-0.19462,0.0726257,-0.184615,0.199396,-0.102362,-0.108545,-0.125234,,,,
0.370414,-0.333333,0.0999999,-0.322148,-0.0696921,-0.0994152,-0.00775195,-0.00364962,-0.0736497,0.0464285,0.0179488,-0.0183727,-0.114447,-0.0983607,-0.0478723,-0.0136555,0.103286,0.00711748,-0.0732395,-0.00207253,0.104317,0.0502092,0.104863,0.0508274,0.103542,0.035225,0.236695,0.0773006,0.299651,0.246043,0.0768071,0.180328,0.191176,-0.414097,0.0241635,-0.19171,-0.0886889,-0.0709221,0.0489417,-0.216772,0.167598,0.0584616,0.0151057,-0.223097,-0.124711,-0.024299,,,,
0.233136,-0.401845,0.148387,-0.395973,-0.192869,0.0584796,-0.160576,0.20438,-0.0638298,0.082143,0.0282052,-0.0524934,-0.118199,-0.057377,-0.0704787,0.0220588,-0.0117371,0.0723607,-0.0535213,0.179275,0.0383695,-0.083682,-0.0197569,0.0106383,0.0367849,0.047945,0.257703,0.0269939,0.33101,0.264748,-0.0090362,0.12459,0.0756302,-0.0550661,0.120818,-0.169257,0.00642667,0.0124113,-0.0198413,-0.231013,0.191806,0.00615401,0.102719,-0.24147,0.0946882,-0.102804,,,,
0.0508875,-0.0355732,0.00322579,-0.278523,-0.257699,0.154971,-0.0476191,0.0766424,-0.260229,0.0535714,-0.146154,-0.0472441,0.0431519,-0.0614755,0.0651596,0.012605,-0.134977,0.043891,-0.114085,0.209327,-0.0383692,-0.145049,0.0334346,-0.0768321,-0.0463216,-0.0264188,0.207283,0.0515338,0.343205,0.178417,-0.0557229,-0.0344262,-0.0504202,0.202643,0.232342,-0.252159,-0.0437018,0.157801,-0.0714286,-0.283228,0.141527,-0.0338461,0.29003,-0.296588,0.0646651,-0.0635514,,,,
-0.171598,0.0777338,0.0258063,-0.137584,-0.273906,0.0438596,0.0764121,0.145985,-0.292962,-0.157143,-0.348718,0.0577428,0.170732,-0.0327869,-0.018617,-0.0168068,-0.217136,0.11981,-0.0577465,0.157513,-0.0347721,-0.150628,0.136778,-0.034279,0.119891,0.0273972,0.141457,0.0343559,0.158536,-0.00287754,-0.123494,-0.12459,-0.262605,0.240088,0.105948,-0.198618,-0.0938303,0.143617,-0.152116,-0.330696,0.370577,-0.292308,0.0876133,-0.314961,0.124711,-0.0785047,,,,
-0.195266,0.238472,-0.016129,-0.171141,-0.163695,-0.0701755,0.149502,0.0474453,-0.364975,-0.146429,-0.307692,0.0393701,0.253283,-0.0184428,0.0811171,-0.0378151,-0.184272,0.0545671,-0.0633804,0.0238342,-0.0239807,-0.132496,0.0547111,0.0118203,0.276567,0.162426,0.114846,-0.0453987,-0.0191639,-0.076259,0.00150611,0.101639,-0.222689,0.306167,0.182156,-0.202073,-0.0745502,-0.0035461,-0.190476,-0.237342,0.124767,-0.166154,0.00604226,-0.28084,0.078522,0.071028,,,,
0.0863905,0.212121,-0.129032,-0.171141,0.0502431,-0.321637,0.109635,0.0437955,-0.230769,-0.239286,-0.182051,-0.131234,0.395872,-0.129099,0.0292555,-0.00525216,-0.15493,-0.00593118,-0.0549297,-0.0290154,-0.0755395,-0.0376569,0.135258,-0.0118204,0.155313,0.200587,0.15126,0.018405,-0.123693,-0.0892085,0.0301205,0.108197,-0.15126,0.193833,0.213755,-0.19171,-0.141388,-0.207447,-0.116402,-0.151899,0.314711,-0.273846,-0.299094,-0.249344,-0.00923775,0.0392523,,,,
-0.00828403,0.246377,-0.106452,-0.251678,0.0534847,-0.435672,0.00553712,-0.0802921,-0.253682,-0.353571,-0.0641025,-0.128609,0.485929,-0.0102459,9.99e-08,0.0493697,-0.0915493,-0.168446,-0.0253522,0.0362695,-0.148681,-0.0153416,0.138298,-0.0567377,0.0653952,0.225049,0.0868347,0.0822087,-0.151568,-0.0776978,0.0527109,0.281967,-0.0945379,0.140969,0.178439,-0.148532,-0.0719795,-0.200355,0.0119047,-0.0490506,0.240223,-0.209231,-0.26284,-0.120735,0.0323326,-0.0448598,,,,
-0.0674556,0.125164,-0.0903226,-0.258389,0.0502431,-0.245614,-0.129568,-0.091241,-0.0147299,-0.25,0.0435898,-0.175853,0.377111,0.0860655,-0.00797867,0.00840336,-0.0610329,-0.0723605,-0.0112677,0.150259,-0.0359713,-0.111576,0.0227964,-0.180851,-0.100817,0.313111,0.201681,-0.0785275,-0.0348433,0.0143885,-0.0105422,0.268852,0.0168066,0.178414,0.148699,-0.134715,-0.111825,-0.108156,0.0171958,-0.0142405,0.141527,-0.101538,-0.181269,-0.144357,0.0900692,-0.134579,,,,
-0.27574,0.198946,-0.132258,-0.0872483,-0.0923824,-0.0146199,-0.193798,-0.160584,-0.0507365,-0.0107142,-0.0615383,-0.272966,0.373358,0.188525,0.0824469,-0.0756302,-0.0340376,8.91e-08,-0.0563381,0.230052,-0.0419664,-0.193863,0.0759878,-0.27305,-0.103542,0.228963,0.319328,0.018405,-0.0174217,0.122302,-0.138554,0.0754097,0.0966386,0.0704847,0.249071,-0.044905,-0.159383,-0.0407801,-0.0357144,0.0253165,0.0837988,0.116923,0.0725075,-0.275591,0.152425,-0.151402,,,,
-0.16213,0.251647,-0.129032,-0.167785,-0.170178,-0.0321637,-0.0232558,0.0328467,0.0114566,0.153571,-0.220513,-0.346457,0.204503,0.190574,0.0731384,-0.192227,-0.07277,0.0794781,0.0732394,0.0849741,-0.088729,-0.193863,0.120061,-0.190307,0.0585831,0.189824,0.17507,-0.0343557,-0.114983,0.136691,-0.0828314,-0.113115,0.159664,0.0198238,0.184015,0.0276338,-0.120823,-0.0159575,0.015873,-0.0901898,0.0186219,0.00615391,0.214501,-0.0839895,0.189376,-0.059813,,,,
-0.0745562,0.15415,-0.222581,-0.177852,0.00810376,0.0614036,0.122924,-0.113139,-0.230769,0.382143,-0.120513,-0.367454,-0.0431521,0.170082,0.12766,-0.12395,-0.0704226,0.0628707,-0.0169014,-0.0300519,0.0635492,-0.221757,0.0455926,-0.186761,0.152589,0.197652,0.128852,-0.00245385,-0.228223,0.306475,-0.121988,-0.134426,0.235294,0.0881058,0.19145,-0.0172712,0.084833,-0.113475,-0.0211642,-0.0870253,-0.126629,0.289231,0.314199,-0.031496,0.145497,0.00373825,,,,
-0.0461538,0.0619234,-0.23871,-0.221476,0.105349,0.0409357,0.131783,-0.0583943,-0.247136,0.325,-0.0871794,-0.364829,0.0168855,-0.0983607,0.118351,-0.034664,-0.133803,0.0676157,-0.0746479,-0.0818653,0.0203837,-0.235704,-0.0258359,-0.118203,0.140327,0.0753424,0.0196078,0.0552148,-0.15331,0.284892,-0.194277,-0.37541,0.157563,0.101322,0.0148699,-0.0880829,0.101542,-0.198582,0.0595238,-0.221519,0.0130353,0.264615,0.141994,0,0.0461893,-0.084112,,,,
-0.11716,-0.167325,-0.229032,-0.137584,0.111832,-0.160819,-0.0299003,-0.109489,-0.322422,0.246428,0.0692309,-0.217848,0.0131332,-0.0450821,0.117021,0.0535714,-0.157277,-0.0427045,-0.0169014,-0.0984455,0.103118,-0.18689,-0.167173,-0.0366431,-0.0463214,-0.0499022,-0.177871,0.0773008,0.0174215,0.159712,-0.195783,-0.404918,-0.0231092,0.290749,0.0371747,-0.150259,0.122108,-0.230496,0.0224868,-0.242089,0.0428305,0.0800001,0.181269,0.0524934,0.12933,-0.28972,,,,
-0.131361,-0.328063,-0.0548387,-0.00335557,0.0696922,-0.0497076,-0.0564784,-0.0656935,-0.345335,0.178571,-0.0051281,-0.152231,0.189493,-0.122951,0.0824469,0.0336134,-0.130282,0.0118624,0.00985907,-0.0891192,0.119904,-0.149233,-0.221884,-0.0248227,-0.125341,0.0949119,-0.0826331,0.0343558,0.099303,0.158273,-0.14759,-0.429508,-0.0798319,0.356828,-0.0743494,-0.0863558,-0.0835475,-0.161348,0.0343915,-0.226266,0.223464,-0.141538,-0.0483384,-0.0314961,0.152425,-0.428037,,,,
-0.197633,-0.444005,0.0225804,0.0704699,-0.063209,-0.0409357,-0.173865,-0.10219,-0.400982,0.075,8.85e-08,-0.11811,0.358349,-0.213115,0.183511,0.0346638,-0.0692488,-0.0462633,-0.0267606,-0.116062,-0.0239808,-0.117155,-0.135258,0.00709217,-0.0313351,0.0939334,0.0126049,0.0576687,0.0836236,0.164029,-0.066265,-0.352459,-0.113445,0.253304,-0.0817844,-0.0984456,-0.142674,-0.150709,-0.00793656,-0.150316,0.178771,-0.0307693,0.129909,-0.0446196,0.205543,-0.379439,,,,
-0.0201183,-0.238472,0.00322579,-0.033557,-0.0372771,-0.134503,-0.133998,-0.20073,-0.155483,-0.15,-0.00256405,-0.146982,0.245779,-0.258197,0.224734,0.0787815,-0.0199531,-0.0604982,0.0774647,-0.103627,-0.0551557,-0.0362621,0.0851064,0.0484632,-0.0354223,0.0763209,-1.05e-07,-0.0282209,0.130662,0.105036,-0.0421687,-0.260656,0.0672268,-0.0528634,-0.167286,-0.0777202,-0.163239,-0.161347,-0.0423281,0.0727849,-0.128492,-0.0800001,0.111782,0.110236,0.138568,-0.125234,,,,
-0.060355,-0.209486,-0.135484,0.0201344,0.160454,-0.102339,-0.0099667,-0.281022,-0.145663,-0.232143,0.048718,-0.2021,0.0318949,-0.297131,0.176862,0.115546,0.00469475,-0.049822,-0.122535,0.0331606,0.027578,-0.0725244,0.133738,0.0650117,-0.0340599,0.12818,0.0112044,0.013497,-0.0383276,0.16259,-0.0195784,-0.1,0.0525209,-0.127753,-0.200744,0.0552677,-0.0514139,-0.115248,-0.0277779,0.0363924,-0.128492,-0.0215384,0.0120845,0.181102,0.127021,-0.0803738,,,,
-0.15503,-0.306983,-0.225806,-0.110738,0.153971,-0.187135,-0.0254706,-0.156934,-0.234043,-0.178571,0.125641,-0.144357,-0.166979,-0.217213,0.172872,0.077731,-0.0305166,0.0249111,-0.267606,0.148187,0.0155876,-0.105997,0.139817,0.132388,0.0476839,0.149706,0.00140043,0.0245399,0.0261322,0.168346,-0.0256025,0.0540984,-0.0315126,-0.273128,-0.167286,0.236615,0.0398458,-0.129433,-0.126984,-0.03481,-0.126629,0.107692,-0.0725076,0.07874,0.108545,-0.0186916,,,,
-0.183432,-0.501976,-0.229032,-0.0738254,0.0470016,-0.292398,-0.114064,-0.237226,-0.086743,-0.0464285,0.2,-0.0209974,-0.0356473,-0.102459,0.105053,0.052521,-0.119718,-0.103203,-0.247887,0.150259,0.161871,-0.135286,0.100304,0.196217,0.0476839,0.0880626,-0.0140057,0.0527609,0.12892,0.0388489,0.0030121,0.204918,-0.0987396,-0.0550661,-0.0910781,0.295337,0.128535,-0.150709,-0.279101,-0.150316,0.0316573,0.046154,-0.166163,-0.0682415,0.21709,-0.0355139,,,,
-0.226036,-0.40975,-0.2,-0.0469797,-0.102107,-0.169591,-0.0985603,-0.0328467,-0.0932897,0.142857,0.0410258,-0.0577428,0.230769,-0.127049,-0.043883,-0.014706,-0.125587,-0.0142349,-0.0704226,0.185492,0.140288,-0.126918,0.0106382,0.0839243,0.0490464,0.118395,0.106442,0.0723927,0.142857,0.100719,0.00903609,0.185246,-0.212185,-0.0462554,-0.00743494,0.208981,0.0449872,-0.0886526,-0.252646,-0.207278,0.134078,-0.126154,-0.190332,-0.0839895,0.189376,-0.071028,,,,
-0.0745562,-0.206851,-0.367742,-0.191275,-0.153971,-0.134503,0.0210409,0.0620438,-0.106383,0.221429,-0.0358973,-0.0157481,0.272045,-0.141394,0.0465427,-0.109244,-0.264085,-0.0462633,-0.0577467,-0.0082902,0.0299761,-0.161785,-0.0182372,-0.0768322,0.0177111,0.0782779,0.0672268,-0.003681,0.148084,0.100719,0.14006,0.191803,-0.247899,-0.0506608,0.0817843,0.0932642,0.0565553,-0.0656029,-0.26455,-0.178797,0.0577281,-0.175385,0.0362538,-0.0209974,0.00461899,1.17e-07,,,,
-0.128994,-0.1278,-0.441935,-0.345638,0.0210697,-0.160819,0.0232559,-0.0255474,-0.0932897,0.157143,-0.161538,-0.165354,0.189494,-0.32582,0.0319151,-0.092437,-0.223005,-0.0925266,-0.0281691,-0.0704663,0.0743406,-0.0599721,-0.0714286,-0.200946,-0.058583,0.0450097,0.107843,-0.0134969,0.292683,0.116547,-0.0030121,0.0409836,-0.109244,-0.0374448,0.0260223,-0.198618,-0.059126,-0.120567,-0.169312,0.050633,-0.0260708,-0.12,0.123867,0.0524933,-0.242494,0.0485983,,,,
-0.112426,-0.0118578,-0.483871,-0.369127,0.10859,-0.21345,0.162791,0.0583942,-0.139116,0.0607142,-0.274359,-0.301837,-0.0393997,-0.32582,-0.0252658,-0.0136554,-0.15493,-0.132859,-0.0985916,0.0196891,-0.106715,-0.104602,-0.168693,-0.0366431,-0.137602,0.0655577,0.0420166,0.00981604,0.189895,0.171223,-0.0376506,-0.147541,-0.203781,0.110132,0.0315984,-0.297064,-0.12982,-0.00177305,-0.0820107,0.0617089,0.0111732,-0.24,0.0876132,0.120735,-0.461894,-0.201869,,,,
0.0461538,-0.14361,-0.351613,-0.506711,0.128039,-0.210526,0.184939,-0.0145985,-0.361702,-0.0821429,-0.0974358,-0.209974,-0.302064,-0.110656,-0.103723,-0.027311,-0.172535,0.0355873,-0.111268,0.065285,-0.130695,1.05e-07,-0.203647,0.0366429,-0.0572207,0.0821918,0.0882352,0.0576688,0.0993031,0.204317,-0.189759,-0.277049,-0.14916,-0.0176211,0.118959,-0.158895,-0.0565553,-0.108156,0.0185184,-0.03481,0.0409683,0.0830769,0.0876132,0.0787401,-0.450346,-0.314019,,,,
0.138461,-0.291173,-0.293548,-0.459732,-0.0988654,-0.304094,0.23588,-0.240876,-0.263502,-0.242857,0.105128,-0.0104987,-0.227017,-0.0389345,-0.109043,-0.0609245,-0.302817,0.0771057,-0.0873241,0.158549,-0.125899,0.0571828,-0.133739,0.248227,-0.00272474,0.0577299,0.0168066,0.0515339,-0.0696865,0.0762591,-0.230422,-0.270492,-0.170168,0.0154185,0.0985129,-0.0846287,-0.084833,-0.258865,0.026455,-0.224683,0.0223463,0.246154,-0.102719,0.217848,-0.279446,-0.347664,,,,
0.188166,-0.335968,-0.229032,-0.536913,-0.153971,-0.289474,0.191584,-0.259124,-0.0703764,-0.139286,0.153846,-0.123359,0.0469043,0.0266392,-0.207447,-0.072479,-0.21831,0.192171,-0.0394367,0.267358,-0.154676,-0.0502092,0.0972643,0.101655,-0.0490462,0.0156554,-0.0168067,0.0453988,-0.0609757,0.0273382,-0.233434,-0.25082,-0.168067,-0.147577,0.163569,-0.103627,-0.0565553,-0.225177,-0.00264552,-0.278481,-0.0763501,0.270769,-0.114804,0.259842,-0.182448,-0.164486,,,,
0.254438,-0.14361,-0.141935,-0.35906,-0.0372772,-0.342105,0.187154,-0.29927,0.0114566,-0.0678571,0.0897437,-0.125984,0.26454,0.129098,-0.0731381,-0.0819328,-0.181925,0.233689,-0.0957747,0.160622,-0.165468,-0.142259,0.218845,-0.0744682,-0.107629,0.0136985,-0.194678,0.0478529,-0.0278746,-0.028777,-0.0843374,-0.118033,-0.214286,-0.0837003,0.120818,0.108808,-0.0526992,-0.374113,0.0912697,-0.287975,-0.0502794,0.190769,-0.0241692,0.139108,0.0207853,-0.0336448,,,,
